name	registration_no
TEN CATE - X INTERNATIONAL	PV7356
TEN COCONUT VISION T N	
TEN ENGINEERING & CONSTRUCTION	PV99144
TEN HOLDINGS	PV74647
TEN LEAGUE CONSTRUCTION	PV82241
TEN PLUS PRODUCTIONS	PV82694
TENAC HOLDINGS	PV00231974
TENACITY CEYLON N.S.PRODUCT	PV00290012
TENACITY CONSULTANCY	PV00229050
TENAGA CAR PARKS	PV14257
TENANTRY JUNGLE HOLDINGS	PV129609
TENARA APPAREL & CLOTHING	PV00290860
TENARA INTERNATIONAL	
TENASI CUSTOMER SERVICE	PV00273924
TENCENT	PV00283378
TEND CORPORATION	PV00241357
TENDANCE-A LIFESTYLE POWERHOUSE	PV00223205
TENDEM GLOBAL LOGISTICS COLOMBO	PV84269
TENDER BLEND HOLDINGS	PV00267458
TENDER LEAF COMPANY	PV111395
TENDER LEAF LANKA	PV00200937
TENDER NOTICES	PV127711
TENDERLIVE.LK	PV00266498
TENDERMART	PV00207917
TENDERMART HOLDINGS	PV00262671
TENDERS LANKA	PV69660
TENDO	PV00240647
TENDRIL FOUNDATION	GA3376
TENDRIL SYSTEMS	PV00276174
TENET CONSTRUCTIONS	PV00234568
TENET HEALTHCARE	PV00277320
TENEXCA	PV00267805
TENFENG EXPORTS	PV129498
TENFO LANKA FILLING STATION	PV00292352
TENFO LANKA INTERNATIONAL	PV00212317
TENG DA CONSTRUCTION COMPANY	PV00287767
TENG FEI CONSTRUCTION AND ENGINEERING COMPANY	PV00208218
TENGDA TRADING CORPORATION	PV00205012
TENGFEI FOOD COMPANY	PV00221713
TENGLONG TRADING COMPANY	PV00221672
TENGRI AERO INDUSTRIES	PV108859
TENIK	PV4420
TENINFOR	PV78014
TENNANT HOLDINGS	PV17114
TENNO LANKA	PV00214510
TENNY TEA DISTRIBUTORS	PV118563
TENON PROPERTY SERVICES LANKA	PV80913
TENOR GLOBAL MARINE	PV00228411
TENPLUS ENGINEERING	PV60770
TENS INTERNATIONAL	PV81031
TENSAIDATA	PV00283756
TENSHIHO GREEN GARDEN RESORT	PV7262
TENSHO HOLDINGS	PV00283726
TENSILE BUILDERS	PV116846
TENSILE STRUCTURES INTERNATIONAL	PV62473
TENSOR AGRI	PV00276055
TENSTAR NETWORK	PV73675
TENTH EVE HOLDINGS	PV88306
TENUJA SEA FOOD & EXPORTERS	PV00203983
TENUKI JAPAN	PV91580
TENULI AUTO SPARES	PV00217828
