name	registration_no
TEX COLOURS	PV69014
TEX FAB LANKA	PV00282431
TEX LINE	NF40
TEX NINE HOLDINGS	PV16276
TEX PRODUCTS	PV9635
TEXARK	PV6429
TEXAS AUTOMOBILES INTERNATIONAL	PV103931
TEXAS CEMENT	PV00247849
TEXAS CITY COLLEGE	PV00286732
TEXAS COLLEGE	PV00260702
TEXAS ENGINEERING	PV00274851
TEXAS HOLDINGS	PV00255243
TEXAS LANKA	PV86493
TEXAS LANKAPACKAGING	PV60780
TEXAS TRADING COMPANY	PV00250977
TEXCHEMI	PV12529
TEXFABRIC EXPORTS	PV7942
TEXFAR CLOTHING	PV130390
TEXFORCE SOLUTIONS	PV00258148
TEXILA AMERICAN COLLEGE	PV105566
TEXKNIT	PV9236
TEXLAN (LANKA)	PV13040
TEXLAN CENTER	PV5388
TEXMACO INTERNATIONAL	PV10560
TEXMILL INTERNATIONAL	PV00205138
TEXO	PV2614
TEXONE ENGINEERING	PV66517
TEXONE TECHNOLOGIES	PV7986
TEXONICLANKA	PV88412
TEXPERT ENVIRONMENTAL ENGINEERING	PV88025
TEXPRO INDUSTRIES	PB748
TEXPRO INTERNATIONAL	PV66205
TEXRO TRADING	PV112280
TEXSILK CLOTHING	PV128086
TEXSTRO	PV00270262
TEXSTYLE LANKA APPARELS	PV12520
TEXSTYLE LANKA EXPORTS	PV64134
TEXTA HOLDINGS	PV00264531
TEXTAR APPAREL COMPANY	PV13497
TEXTBOOK SOLUTIONS	PV00248134
TEXTECH SOLUTIONS	PV00206036
TEXTHOUSE HOLDINGS	PV00258765
TEXTILE DYEING AND FINISHING	PV94594
TEXTILE GALLERY	PV00232709
TEXTILE INSPIRED SOLUTIONS	PV00285715
TEXTLON LANKA	PV85728
TEXTON	PV71983
TEXTRIM	PV3129
TEXTRIP	PV10965
TEXTRON INTERNATIONAL SERVICE	PV120519
TEXTURA	PV00292022
TEXUS APPAREL	PV76952
TEXUS CLOTHING	PV89175
TEXUS HOLDING	
TEXUS INFORMATION SYSTEMS	PV93464
TEXUS LANKA	PV22061
TEXUS LINEN	PV68942
TEXUS SOLUTIONS	PV00213280
TEXUS TECHNOLOGIES	PV00281364
TEXUX FABRICS	PV96214
TEXWIN CLOTHING	PV6925
TEXWOOD INDUSTRIES	PV4324
TEXWORLD ASIA	PB00200790
TEXWORLD INTERNATIONAL	PV98699
