name	registration_no
UPSCALE CRAFTS	PV00311936
UPSCALE FASHION TREND	PV00303716
UPSCALE GLAMOUR	PV00309931
UPSCALE RETAIL ALLIANCE	
UPSCALE TROVE	PV00311905
UPSIDE PUBLICATIONS	PV00323680
UPSIDE SOLUTIONS	PV00219442
UPSKILL	
UPSKILL CAMPUS	PV00286480
UPSKILL EDUCATION	PV00239914
UPSKILL INTERNATIONAL	PV00245443
UPSKYLER HOLDINGS	PV00222261
UPSLEEK	PV129131
UPSTAIRS	PV00271311
UPSTART INNOVATION	PV00319005
UPSTREAM ISLE	PV00308762
UPSTUDY EDUCATION	PV00290146
UPSUN ENGINEERING	PV00237718
UPSWING MANAGEMENT	PV00243678
UPSWING SMART	PV131987
