name	registration_no
UPRESPONSE	PV00333001
UPRIGHT	PV00271870
UPRIGHT COMPUTERS	PV00288945
UPRIGHT GOLOBAL INVESTMENTS	PV00204570
UPRISE AGENCIES	PV00244667
UPRISING FARM AND HATCHERY COMPANY	PV00341030
UPRISING RESTAURANT DAMBULLA	PV00345948
