name	registration_no
TIM CEYLON	PV00245917
TIM INSTITUTE	PV3359
TIMA FILA	PV102483
TIMA INTERNATIONAL	PV72963
TIMALTA INTERNATIONAL	PV6192
TIMAR CEYLON HERBAL PRODUCTS	
TIMARO ASSOCIATES	PV16712
TIMAYA COMPANY	PV00213201
TIMB TOYS CEYLON	PV00262466
TIMBER & FLINT	PV126949
TIMBER CONCEPTS	PV7716
TIMBER WORLD ENTERPRISES	PV88598
TIMBERLINA	PV13073
TIMBERLINE FURNITURE	PV18641
TIMBERTEK	
TIMCHEM LANKA	PV106922
TIME & COST SOLUTIONS	PV00204430
TIME & DIAMOND	PV00282125
TIME 2 SOAR	PV00227264
TIME AND SPACE	PV00208169
TIME AND SPACE ACTION	PV107400
TIME AND TIDE	PV00255680
TIME ASIA TRAVELS KANDY	PV16278
TIME CAPITAL	PV102186
TIME GARMENTS	PV20656
TIME LINE MARKETING	PV21889
TIME LINE WATCHES	PV00253645
TIME LOGISTICS INTERNATIONAL	
TIME N SPENCER	PV18713
TIME TO TRAVELS & TOURS	PV00222670
TIME TRAVEL AIR EXPRESS	PV68665
TIME TRAVELS ASIA	PV00205959
TIMEIT BUSINESS SOLUTIONS	PV00281776
TIMELESS	PV20521
TIMELINE LANKA	PV100799
TIMES	PV00272322
TIMES ACADEMY	PV00227221
TIMES AND TRAVELS GROUP	PV00254714
TIMES CONSORTIUM	PV103286
TIMES CONSTRUCTION CONSORTIUM	PV00229065
TIMES ENGINEERING & CONSULTING SERVICES	PV127200
TIMES ENTERTAINMENT & LEISURE	PV00201207
TIMES HEALTHCARE	PV100388
TIMES HEALTHCARE INTERNATIONAL	PV128699
TIMES MANAGEMENT CONSULTANCY SERVICES	PV120423
TIMES MEDIA FACTORY	PV116855
TIMES MEDIA NETWORK	PV129130
TIMES NETWORK	PV115349
TIMES NEWSPAPERS LANKA	PV1497
TIMES PHARMACEUTICAL	PV128700
TIMES SQUARE SWISS WATCH SERVICE CENTER	PV00278804
TIMES VENTURES	PV00215739
TIMESCEYLON NETWORK	PV00267337
TIMESHARE HOLIDAYS	PV00243966
TIMEX APPARELS	PV00216670
TIMEX B.P.O.	PV10073
TIMEX DIGITAL	PV103435
TIMEX GARMENTS	PV9933
TIMEX INTIMATES & ACTIVE	PV00216673
TIMING LANKA	PV81094
TIMLO SUPPLY	PV00206127
TIMMS GROUP	PV00262332
TIMO CORP	PV00272898
TIMSONRAY SOLUTIONS AND ENTERPRISES	PV00264082
TIMUR	
TIM’S KITCHEN	PV00277206
