name	registration_no
TIS CONSTRUCTION	PV119002
TISAKHYA TRAVELS AND TRAILS	PV00296986
TISARA CONVERTERS	PV11030
TISARA EXPORTS	PV14776
TISARA GARMENTS	PV19481
TISARA HOSPITALS	PV19414
TISARA HOTEL SERVICES	PV11071
TISARA INTERNATIONAL TRADING	PV105278
TISARA INVESTMENTS	PV15939
TISARA LANGUAGES	PV69759
TISARA PRAKASAKAYO	PV11424
TISARA SPA	PV74797
TISARA SPA ARALIYA	PV00210400
TISARA SPA HARMONY	PV00210411
TISARA SPA JASMINE	PV00210413
TISARA SPA LOTUS	PV00210412
TISARA SPA MANGROVE	PV00210409
TISARA SPA OPAL	PV00210421
TISARA SPA ORCHID	PV00210396
TISARA SPA PRIMROSE	PV00210419
TISARA SPA RUBY	PV00210415
TISARA SPA SAPPHIRE	PV00210414
TISARA VILLAS	PV64269
TISBURY LANKA	PV15998
TISHON TRADING	PV00220061
TISOLUTIONS	PV00279688
TISSA AGRO DEVELOPERS	PV19553
TISSA BUILDERS & CONTRACTORS	PV78959
TISSA CHANDRARATNE ASSOCIATES	PV8157
TISSA ENGINEERING WORKS	PV00212047
TISSA GEMS	PV96420
TISSA INTERNATIONAL	PV00300404
TISSA NAGODAVITHANA FILMS	PV91436
TISSA PROPERTY SALES	PV80948
TISSA RECYCLING HUB	
TISSA RESORT	PV66946
TISSA TRADING	PV00258375
TISSA TYRE HOUSE	PV104169
TISSAMAHARAMA RANGAA	PV00216271
TISSATEX MILLS	PV10617
TISSERA CONSTRUCTION	PV00243045
TISSERA HOLDINGS	PV116451
TISSOMED TECHNOLOGIES	PV108775
TISSON LANKA	PV00301642
TISUSANKU	PV10236
