name	registration_no
HAB 72 BIZ CONSULTANT	PV00251579
HABACOOK PHARMACEUTICAL COMPANY	PV00216319
HABAND COMPANY INC.	NF147
HABAND OVERSEAS INC.	NF188
HABAR CORPORATE	PV00272576
HABARADUWA PROPERTIES	PV4100
HABARADUWA PROPERTY HOLDINGS	PV00214322
HABARANA CULTURAL CENTER	PV00262263
HABARANA LEISURE	PV120530
HABARANA LODGE	PB38
HABARANA POWER	PV00201578
HABARANA SOLAR	PV00206488
HABEBA INTERNATIONAL	PV122319
HABEEB AND SONS	PV63886
HABEEB TRAVELS & TOURS	PV00283625
HABIB BANK A.G. ZURICH	F340
HABIB BANK ZURICH (INTERNATIONAL)	NF54
HABIB GENERAL TRADING	PV102727
HABIB MASS INTERNATIONAL TRADING W.L.L	PV00262759
HABIB TAIYAB SONS	PV6449
HABIBI	PV70405
HABIBI HOSTAL	PV127300
HABIBI MARKETING	PV00274298
HABIBI RESTAURANT & CAFFE	PV00266627
HABIBIZ CUISINE	PV00287568
HABIDAT	PV00202352
HABIKON	PV00230247
HABITAT DESIGN AND BUILD	PV00225570
HABITAT DEVELOPMENT CONSTRUCTIONS	PV2627
HABITAT FOR HUMANITY  SRI LANKA	GA393
HABITO	PV00275129
HABIYAN ADVERTISING	PV96161
HABLI LANKA	PV00235985
HABRA AGRI PRODUCTS	PV00260364
HABRO FARMS	PV00224471
HABSON`S GARMENT	PV4886
HABTEQ INTERNATIONAL	PV00206661
HABURUGALA METAL INDUSTRIES	PV20205
