name	registration_no
HAVANA CLUB	PV131767
HAVANA TEA	PV16999
HAVELI	PV124504
HAVELLS LANKA TRADING	PV00247432
HAVELL`S INDIA	NF663
HAVELOCK CITY	PV63568
HAVELOCK DENTAL CENTER	PV00249129
HAVELOCK HEALTHCARE	PV00238442
HAVELOCK MINES	PV00207242
HAVELOCK MINI MARKET	
HAVELOCK REALTY	PV106067
HAVEN HALE	PV87286
HAVEN HOSPITALITIES	PV87252
HAVEN PROPERTIES	
HAVEN REAL ESTATE	PV128130
HAVENFORT	PV00214299
HAVENLEY CARE	PV00202809
HAVERJ INTERNATIONAL	PV105037
HAVERKAMP LANKA	PV00236720
HAVEST INVESTMENTS	PV00257779
HAVI JAY	PV00226976
HAVI PUB	PV123918
HAVING GO ADVERTISING	PV00234291
HAVIT	PV87477
HAVM HOLDINGS	PV00229416
HAVOC	PV00255296
HAVVAS FOREIGN EMPLOYMENT & TOURS	PV00266614
HAVVAS TEXTILES	PV00247762
