name	registration_no
MED ACC	PV82189
MED ASTHETIC HEALTH	PV00276382
MED CIRCLES	PV107598
MED CUBE	PV00221727
MED E INVESTMENTS & HOLDINGS	PV00240549
MED EQUIP MARKETING	PV00268792
MED EXPRESS RELIEF SERVICES FOUNDATION	GA00241427
MED REC GLOBAL	PV00263348
MED SONIC INTERNATIONAL	PV116901
MED SUPPLIES	PV3870
MED TECH PHARMA LANKA	PV117743
MED TOURISM INTERNATIONAL	PV00231851
MED WORLD HOSPICO	PV98192
MED-X INTERNATIONAL	
MED-X PHARMACEUTICAL	PV00259352
MEDA ENGINEERING	PV96303
MEDADUMBARA POWER DEVELOPERS	PV94879
MEDAGAMA AGRICULTURAL & TRADING	PV111144
MEDAGAMA MICRO INVESTMENT	PV113816
MEDAGAMA TRADERS	PV12620
MEDALANDA  HOTELS	PV00239182
MEDALLION	PV00216684
MEDALLION GLOBAL & CO	PV00253738
MEDAMIDULA	PV22332
MEDAPITIYAOYA MINI HYDRO POWER	PV116342
MEDAPP	PV96283
MEDARATA CEYLON AGRO PRODUCTS	PB00273329
MEDARATA DEVELOPMENT FOUNDATION	GA3077
MEDARATA TEA PROCESSING	PV00230383
MEDARK HEALTH CARE	PV00237403
MEDASSIST LANKA	PV104747
MEDATENNA MINERALS	PV69622
MEDAWACHCHIYA FARMERS ENTREPRENEUR COMPANY	
MEDAXIS	PV72175
MEDCEY TECHNOLOGIES	
MEDCIRC INTERNATIONAL	PV109041
MEDCO LANKA	PV00268200
MEDCON	PV10182
MEDDAWATTA BEACH VILLA	PV105312
MEDDAWATTE GREEN ENERGY	PV101099
MEDDECOMBRA POWER COMPANY	PV684
MEDDUP SERVICES LANKA	PV00243004
MEDDYBAY	PV00280432
MEDECINS SANS FRONTIERES (MSF) SOUTH ASIA	GL00257874
MEDEIREPS	PV60353
MEDEKO	PV00270079
MEDELOYA HOLDINGS	PV4251
MEDENG	PV00253217
MEDENT PHARMA	PV68752
MEDERAPITIYA HYDRO POWER	PV73467
MEDESSENTIAL 1	PV90274
MEDESSENTIALS	PV77073
MEDEX ENGINEERING	PV73161
MEDEX HOLDINGS	PV12127
MEDEX IMPORTS	PV00222720
MEDEX INTERNATIONAL	PV00230359
MEDEXA PHARMACEUTICALS	PV00274128
MEDEXPRESS	PV21117
MEDFA	PV79012
MEDFA LUBRICANT	PV00259554
MEDFAA HOLDING	PV00232488
MEDFIX INTERNATIONAL	PV00274615
MEDFORD INVESTMENTS	PV18674
MEDFUTURE MEDICAL & HEALTHCARE RECRUITMENT	PV00226935
MEDGLOBE	PV00289400
MEDHA FOOD COURT	PV83560
MEDHAULERS INTERNATIONAL	
MEDI  LIFE	PV00279441
MEDI - CARE INNOVATIONS	PV71364
MEDI - CEYLONNE HOLDINGS	PV101476
MEDI CADE	PV100750
MEDI CLINIC	PV103951
MEDI COTTON LANKA	PV00279975
MEDI DENTAL	PV00255034
MEDI ELITE	PV00236597
MEDI FIRST	PV96579
