name	registration_no
GIFFORD EXPORTS	PB4668
GIFITE	PV90134
GIFT 2 HOME LANKA	PV117267
GIFT BASKET	PV127564
GIFT BOX LANKA	PV00270637
GIFT GALLERIA	
GIFT HUT	PV00227171
GIFT KNOCKS DOOR	PV00205212
GIFT LANKA ENTERPRISES	PV20285
GIFT LOUNGE	PV00248687
GIFT MANAGEMENT INTERNATIONAL	PV108435
GIFT RANGE SERVICES	PV00274913
GIFT SHIP	PV00232278
GIFT SHOP	PV120147
GIFTART	PV00296691
GIFTCO.LK	PV95899
GIFTED TECHNOLOGIES	PV00230168
GIFTED WORLD INTERNATIONAL	PV00227898
GIFTEX CORPORATION	NF286
GIFTHUB	PV00209984
GIFTO	PV108568
GIFTUP	PV00210963
GIFTWAY HOLDINGS	PV00285425
GIFTZ LK	PV00293778
GIFU INTERNATIONAL	PV00260519
GIFU LANKA LINE	PV85053
GIFU WINGS	PV91355
GIFUULANKA AUTOMOBILE	PV80832
GIFUULANKA MOTORS	PV15854
GIFZY GO FRESH	PV00270893
