name	registration_no
GIT SLR BLUE LAGOON VILLAGE	PV70664
GITABEY SOLUTIONS	PV00250139
GITANJALI GAJALAKSHMI	PV15912
GITANJALI GROUP	PV4461
GITANO CEYLON	PV00202647
GITEC CONSULT GMBH	FC1264
GITHANJALI RETIREMENT HOME	GL00328744
GITHMA ENTERPRISES	PV00201792
GITHMI  FARM	PV00204287
GITHMI  ORGANIC FERTILIZER	PV00301420
GITHMI BEAUTY TIPS	PV00312987
GITHNARA AGRO FERTILIZER	PV00331896
GITHNARA AGRO SEEDS	PV00331894
GITHNARA HOLDINGS	PV00272716
GITHNARA MONEY EXCHANGERS	PV00326326
GITHNARA RANGIRI RANKETHA AGRO-TECHNOLOGICAL PARK	PV00341660
GITS - GLOBAL INSTITUTE OF TECHNOLOGY AND SKILLS	
GITTANO HOLDINGS	PV66927
