name	registration_no
VAS PHARMACEUTICALS	NF493
VAS SERVICES	PV107859
VAS TECHSOLUTIONS	PV00298565
VASA INFORTECH SERVICES	PV79470
VASAM INTERNATIONAL	PV101038
VASAN ENTERPRISES	PV00284423
VASAN HEALTHCARE LANKA	PV79152
VASAN LANKA ENTERPRISES	PV101348
VASANA HOSPITAL	PV99676
VASANA KUMBURA	PV96196
VASANA POLY PACKAGING	PV89161
VASANAGAMA PLANTATION	PV93212
VASANTA BHAVAN THALIS VEGETARIAN RESTAURANT	PV113412
VASANTA BHAVAN VEGETARIAN RESTAURANT	PV113413
VASANTH BAVAN . [N(PVS) 36105]	PV14394
VASANTH FOUNDATION	GA00231787
VASANTHA SENANAYAKE FOUNDATION	GA420
VASANTHAN AUTOMOBILE SERVICE	PV00229046
VASANTHAS INTERNATIONAL MONEY EXCHANGE	PV6214
VASAVI	PV00240875
VASCO INTERNATIONAL	PV116952
VASCO LANKA	PV00273461
VASHA MECHTA	PV101174
VASHISHTA WIND PARTNERS	PV103301
VASHRI ACCOUNTING CONSULTANCY	PV00219877
VASI QUICK CABS AND PEST CONTROL	PV64455
VASI TEXTILE LANKA	PV00201659
VASILEIOS	PV00265825
VASIREN EXPORTS	PV00216492
VASIRI CONSTRUCTION COMPANY	PV14094
VASISHTA GLOBAL	PV88201
VASS LEISURE	PV106079
VAST CONSTRUCTION TRADING COMPANY	PV00295647
VAST HOLDINGS	PB00216559
VAST INVESTMENTS	PV126950
VASTEC TECHNOLOGIES	PV9610
VASTER	PV00297339
VASTFACTOR	PV00260857
VASTHARA FASHION HOUSE	PV74703
VASTHRALAYA SAREES	PV00248570
VASTO ENGINEERING	PV90704
VASTRAZ	PV98391
VASTREMEDIES	PV00225418
VASU AQUACULTURE	PV00266503
VASUDA JEWELLERY . [N(PVS) 47838]	PV15345
VASUHI TRADE JEWELLERY	PV00290618
VASV26/9ALLEY INTEGRATORS	PV88533
VASVALLY TECHNOLOGIES	PV76560
