name	registration_no
VAR VARA CREATIONS	PV114925
VARAHAA AGRO	PV00239839
VARAHI AND CO	PV00290319
VARAMS	PV127756
VARAPPUYARA	PV108023
VARASHI INTERNATIONAL LANKA	PV71130
VARATHA VINAYAGAR	PV103209
VARCHESWI OVERSEAS	PV116743
VARDHANA IMPORTS & EXPORTS	PV00257775
VARDHANA MANAGEMENT SERVICES	PV115192
VARDHANA MICRO CREDIT	PV00223937
VARDHANA TEA FACTORY	PV87179
VARDHMAN CERAMICS	PV00213052
VARESDO	PV106442
VARGA	PV116443
VARIAN COMPUTER SYSTEMS	PV68349
VARIAN INTERTEK	PV64630
VARIANT TECHNOLOGIES	PV96226
VARIATIX	PV00203140
VARIEGATE HOLDINGS	PV00274754
VARIETIEZ BY IMRAN	PV110395
VARIETY IMPORTS	PV85643
VARIETY LANKA	PV99725
VARIETY THE CHILDREN''S CHARITY	GA3360
VARIETY THE CHILDREN'S CHARITY	GA3360
VARIMAA WARE & EXPORTS	PV00223655
VARINDA	PV68091
VARIOSYSTEMS	PV14846
VARITAAS TRANSPORTERS	PV9634
VARNA	PB1428
VARNA LAMINATES	PB274
VARNAN ENTERPRISES	PV61765
VARNATHANA HOLDINGS	PV00255125
VARNERS INTERNATIONAL (LANKA)	PV18963
VARNERS INTERNATIONAL	PV18908
VARNERS INTERNATIONAL CONSULTANTS	PV18994
VARNIK INTERNATIONAL	PV00201546
VARNISA IMPORTS	PV00253323
VARSHA FOUNDATION	GL00237063
VARSHA LANKA TRADING	PV00257849
VARSHAN A/C & ELECTRICAL SERVICE	
VARSHAN INTERNATIONAL	
VARSHNI IMPORTS	PV00238188
VARUMAI INTRI VAALA VAIPPOM	GL00238959
VARUN BEVERAGES LANKA	PV71119
VARUN CAR SALE	
VARUNA FUELING COMPANY	PV00215473
VARUNA INVESTMENTS	PB638
VARUNA SHIPPING COMPANY	PV00216533
VARUNI HARSHA HOLDING	PV00201316
