name	registration_no
OZO CEYLON TRADING	PV00272577
OZO CONSTRUCTION	PV00243015
OZO DETAILING	PV00271638
OZO ENGINEERING	PV00206868
OZO INTERIOR DESIGN & ALUMINIUM	PV00242560
OZO LOTUS	PV00222351
OZOMACK	PV00282739
OZON TRAVELS AND TOURS	PV00200707
OZONE COATINGS	PV00202737
OZONE CONSULTANTS	PV00248933
OZONE DIAGNOSTIC	PV00223193
OZONE HOLDINGS	PV80780
OZONE HUMAN RESOURCES	PV69498
OZONE I T	PV60408
OZONE INSPIRED SOLUTIONS	PV00236313
OZONE INTERNATIONAL	PV111123
OZONE LANKA	PV91179
OZONE LANKA CONSULTANCIES	
OZONE LANKA PACKAGING	PV118472
OZONE MEDIA	PV94165
OZONE SERVICES	PV00225832
OZONE STEELS	PV130892
OZONE WATER TEC LANKA	PV00248598
OZONETEC SOLUTIONS	
OZONOTICS	PV87964
OZOOM AUTO LANKA	PV102175
