name	registration_no
TYRA TWINS TECHNOLOGIES	PV00287693
TYRE BOUTIQUE	PV00291585
TYRE BOX	PV67971
TYRE BOX TRADING	PV69425
TYRE CAIRE	PV20593
TYRE DISCOUNT	PV13175
TYRE DISCOUNT TRADING	PV77802
TYRE HOUSE	PV2894
TYRE HOUSE GROUP	PV2980
TYRE HOUSE TRADING	PV2730
TYRE KING PALACE	PV112474
TYRE LANKA AUTO SERVICES	PV85337
TYRE LANKA TRADING	PV85338
TYRE MART	PV20983
TYRE PARADISE	PV00265035
TYRE RETREADERS	PV5089
TYRE SQUARE	
TYRE WORLD	PV65908
TYRE WORLD AUTO ENGINEERING	PV00270830
TYRELINK	PV00202490
TYREPOINT	PV110697
TYRESHOP ONLINE	PV00225870
TYRODIL INTERNATIONAL	PV126136
TYRONNE FONSEKA ASSOCIATES	PV60582
