name	registration_no
NUGA ASSOCIATES	PV127783
NUGA BEST	PV73695
NUGA BEST CO.	FC1030
NUGA BEST NEGOMBO	PV70994
NUGA BEST NUGEGODA	PV69134
NUGA CONCEPTS	PV93345
NUGA PACK INTERNATIONAL	PV128413
NUGA SEVANA	PV83825
NUGA TECHNOLOGIES	PV00205140
NUGADUWA FIBRE	PV00211649
NUGAHENA ESTATES	PV14677
NUGASEVANA ELDERS HOME	PV00243392
NUGAVILA CEYLON HOLDINGS	PV120692
NUGAWELA TRANSPORT	PV00219536
NUGEGODA LOTUS SANCHARAKAYO	PV17416
NUGEGODA TYRE HOUSE	PV6517
NUGEGODA WYAPARIKA HA WURTHEEYA EKAMUTHUWA	GA2682
NUGEZZA	PV00259589
NUGGET CREATIONS	PV15383
NUGINI NATURALS	PV00260870
NUGRO	PV1075
