name	registration_no
NUTHARA COMPANY	PV85964
NUTIBLE TREELER	PV00215115
NUTIOILS	PV123176
NUTMEG INTERNATIONAL	PV00222148
NUTRA BIO HEALTHCARE	PV00228280
NUTRAWELL	PV00293883
NUTREE SENSATIONS	PV108989
NUTRENA POLFRY CENTRE	PV80773
NUTREZE HEALTH	PV00213366
NUTRI - M LANKA	PV87302
NUTRI AGRI	PV00274265
NUTRI BLUSH	PV00278325
NUTRI CROP	PV00211143
NUTRI FOOD CREATIONS	PV125625
NUTRI FOODS INTERNATIONAL	PV3053
NUTRI HERBALS	PV117216
NUTRI INTERNATIONAL TRADING	PV68861
NUTRI LANKA EXPORTS	PV00242247
NUTRI LANKAN FOOD	PV00205298
NUTRI LUXE	PV00227614
NUTRI NATION	PV00239429
NUTRI NATURALS	PV90313
NUTRI PLUS	PV114102
NUTRI VETO	PV131868
NUTRICARE  [N(PVS) 9202]	PV5603
NUTRICH HOMESTEADS	PV00265952
NUTRICO LANKA DAIRIES	PV00232621
NUTRIE FOODS MARKETING	PV76199
NUTRIENTS KINGDOM	PV00231620
NUTRIFARM AGRO HOLDINGS	PV00229800
NUTRIFARM INDUSTRIES	PV00241202
NUTRIFINO HOLDINGS	PV00228114
NUTRIFRESH FOODS	PV00277620
NUTRIGLOW LANKA	PV00286259
NUTRIGROW	PV00251255
NUTRIJAY CEYLON	PV00239883
NUTRILANKA INTERNATIONAL	PV99387
NUTRILOIDS	
NUTRIMAX FISH MEAL	PV00259852
NUTRIMAX FOOD AND WELLNESS	PV00290630
NUTRIMENT LABS	PV00254672
NUTRIMENTO LANKA	PV00234773
NUTRINET LIVESTOCK	PV00214273
NUTRINNOVATE LANKA	PV00221626
NUTRIPHARMA	PV70766
NUTRIRAYS HOLDINGS	PV00288045
NUTRISHAN  ENTERPRISES	PV00244973
NUTRIVITAL	PV00237293
NUTRIX	PV61574
NUTRY CAFE	PV00274902
NUTRY FOODS CONSORTIUM	PV00226782
NUTS & CO INTERNATIONAL	PV00268547
NUTTYMO	PV00278012
