name	registration_no
NUMANIK ROBOTICS & AUTOMATIONS	PV00236938
NUMATRIX	PV21372
NUMATUS	PV00212775
NUMBER ONE BEEDI	PV00286323
NUMBER ONE G.F.	PV76394
NUMBER ONE MIRISSA HOTEL	PV86374
NUMBER SMART	PV84438
NUMBER TEN	PV108192
NUMBER WINE	PV77667
NUMBER ZERO KNOWLEDGE CENTER	PV110444
NUMERATOR ACADEMY	PV00278359
NUMERIC LANKA TECHNOLOGIES	PV4905
NUMERICA COMPANY	PV106509
NUMERINEST B P O	
NUMERIX	PV63468
NUMERIX INVESTMENTS JAFFNA	PV00268334
NUMERRA BUSINESS SOLUTIONS	PV00219681
