name	registration_no
DUL CREATIONS	PV00274899
DUL HOLDINGS	PV00287507
DUL PRIME TEX	PV00203245
DULA DESIGNS	PV00240712
DULA GLOBAL	PV00219782
DULA'S BEAUTY HAVEN	PV00282318
DULAJ LOGISTICS	PV00270093
DULAKSHA ENTERPRISES	PV3581
DULANA ENTERPRISES LANKA	PV00236788
DULANGA FACTORY OUTLET	PV00285621
DULANGA MOBILE	PV00288177
DULANKA EDUCATIONAL SERVICES	PV62333
DULANKA INTERNATIONAL	PV18510
DULARA JAYASINGHE INNOVATIONS	PV65185
DULARA SWEET HOUSE	
DULASA HOLDINGS	PV00280981
DULCO IMPORT & EXPORT	PV78882
DULCO LANKA IMPORT & EXPORT	PV96915
DULCON INTERNATIONAL	PV12462
DULEE'S DELI	PV00289816
DULGE ENTERPRISES	PV62747
DULITHA INTERNATIONAL	PV106373
DULITHA LANKA	PV74393
DULITHI ENTERPRISES	PV00206206
DULJA INVESTMENTS & CREDIT	PV4667
DULJAN TRAVELS & TOURS	PV00236005
DULKEMTA INDUSTRIES	PV9520
DULMA GREEN	PV103322
DULMINA HOLDINGS	
DULMINI AYURVEDIC CENTER	PV00268861
DULMINI ENTERPRISES & MARKETING	PV00237954
DULMINI ENTERPRISES	PV16900
DULMINI HOLIDAY RESORT	PV63623
DULMINI TRADING COMPANY	PV62015
DULNITHA INVESTMENT	PV91798
DULROPE LANKA	PV69803
DULSADA OFFSET PRINTERS AND ADVERTISING	PV00267950
DULSARA DHALL MILLS	PV00243600
DULSARA DOT TEK	PV00275702
DULSARA HOLDINGS	PV65742
DULSHAN CASHEW	PV00259011
DULYA APPARELS	PV61001
DULYA MANAGEMENT	PV96168
DULYA MANAGEMENT SERVICES	PV00281587
DULYANA BEAUTY & HERBAL SPA	PV00220980
