name	registration_no
DURA POLYMER SDN. BHD.	FC00219385
DURAARAY	PV00276416
DURABLE CARS LANKA	PV6754
DURABLE CAST	PV17020
DURABLE ENGINEERING	PV64679
DURABLE LANKA PACKAGING	PV68266
DURAI THARMA	PV00269318
DURAMEN TELECOM ENGINEERING	PV00207272
DURANEZ CEYLON	PV00222085
DURATA	PV68825
DURATECH ASIA	PV129522
DURAWALL LANKA	PV60061
DURDANS HEART CENTRE	PV6302
DURDANS MANAGEMENT SERVICES	PB568
DURDANS MEDICAL AND SURGICAL HOSPITAL	PV61199
DURDEN COMMODITIES	PV19618
DURDEN SHIPPING	PV19534
DUREKSHA LANKA HOLDINGS	PV00283019
DUREKSHA RUBBER INDUSTRIES	PV97070
DURENA ESTATE	PV00202733
DUREND LANKA	PV91613
DURGA BUSINESS	PV9390
DURGA DAS PUBLICATIONS LANKA	PV6015
DURGA RESTAURANTS	PV68190
DURHAM COLLEGE OF HIGHER EDUCATION	PV110363
DURJA INVESTMENTS	PV00222866
DURO CAPITAL SERVICES	PV00224236
DURO CEMENT CO.	PV69598
DURO ENTERPRISES	
DURO METAL PRODUCTS	PV00275922
DURO PIPE INDUSTRIAL (PRIVATE)	PV2057
DURO SYNTHETIC TEXTILE MILLS	PV16701
DURO TRADING	PV00225290
DUROXA  CONSTRUCTION	PV00202964
DUROXY	PV00240418
DURRA BUILDING SYSTEMS	PV3185
DURST APPAREL	PV69712
DURST ELECTRONICS	PV17058
DURUK INVESTMENTS	PV00223335
DURYOG NIVARAN	GA2709
