name	registration_no
ENSAL HOLDINGS	PV127691
ENSELL	
ENSELWATTE POWER	PV70025
ENSEMASH HOLDINGS	PV00228587
ENSERVO HOLDINGS	PV113945
ENSIGHT CONSULTANCY	PV00269636
ENSIGN	PV00243820
ENSILON	PV00268545
ENSIOP SPECIALIZED MACHINERIES	PV00257604
ENSIZON	PV82953
ENSKY I.T.	PV106570
ENSO CORPORATION	PV00215633
ENSO TEC TUNERS	PV00242441
ENSOLID	PV00212524
ENSORT	PV72703
ENSPACE AVIATION	PV00255615
ENSPIRE TECHNOLOGIES	PV21951
ENSQUARED	PV00202684
ENSURE BUSINESS SOLUTIONS	PV00259157
ENSURE INTERNATIONAL	PV00234931
ENSURED QUALITY LANKA	PV00220222
ENSYS	PV10636
