name	registration_no
KAN ENGINEERING	PV129861
KAN INTERIOR STUDIO	
KAN INTERNATIONAL	PV81757
KAN LANKA INTERNATIONAL	PV61722
KAN STRATEGICAL SOLUTIONS	
KAN TRADING	PV72866
KAN VENTURES	PV79251
KANADARA AGRO FORUM	PV00250297
KANAKA HOLDINGS	PV00254703
KANALA KULANATH AND AVIRAMA	PV00228406
KANAPATHI ARAKADDALAI	GL00247238
KANARA	PV119226
KANARA EXPORTS	PV00263737
KANARA TRADINGS	PV00274984
KANATA ENGINEERING	PV70409
KANATTEWATTE RESIDENCE	PV110579
KANAYAN	PV00285430
KANAZAWA AUTO	
KANAZAWA INTERNATIONAL	PV87681
KANBE HOLDINGS	PV86604
KANCHANA CONSTRUCTIONS	PV99731
KANCHANA FOOD	PV00250931
KANCHANA PLANTATION AND ECO TOURISM	PV121574
KANCHI	PV00290884
KANCHIHAMA PACIFIC	PV85172
KANCHIPURAM PATTU CENTER	PV88316
KANDA CONSTRUCTIO	PV22193
KANDA DOOPATH	PV11889
KANDA ENTERPRISES	PV108848
KANDA INTERNATIONAL TRADING COMPANY	PV107638
KANDA PAIRY HOLDINGS	PV84847
KANDALAMA BAKE HOUSE	PV00229616
KANDALAMA FOREST HOTEL	PV100673
KANDALAMA HOTELS (PRIVATE) LIMITED	PB151PV
KANDAMA 19 INVESTMENTS	PV00220930
KANDAMBI HOLDINGS	PV103053
KANDAMULA MINI HYDRO	PV100590
KANDANA FOOD AND DRUGS	PV16122
KANDAWALA IRON ENGINEERING & CONSTRUCTIONS	PV3596
KANDAWATHTHA FARM	PV00297990
KANDE HOLDINGS	PV00230734
KANDEEPAN ENTERPRISE	
KANDEGODALLA ABODE	PV75922
KANDETIYA AGRO PRODUCTS	PV102150
KANDEWATTHA INVESTMENT	PV00284996
KANDI IMPORT AND EXPORT	PV00270316
KANDIAH	PV00271431
KANDIAH CONSTRUCTIONS	PV00295040
KANDIAH FRESH SUPER MARKET	PV00285745
KANDIAN FLORALS EDGE	PV61057
KANDILA	PV2364
KANDOORI RESTAURANTS COLOMBO	PV00271468
KANDOORI RESTAURANTS GALLE	PV00261980
KANDRY NATURE'S	PV00247137
KANDUHIRA LANDS AND HOUSING	PV13602
KANDULA BAJAJ	PV00242363
KANDULA CONSTRUCTION	PV00250158
KANDULA MOTORS	PV94439
KANDULA P C HOUSE	PV00237113
KANDULA SECURITY SERVICES	PV00203186
KANDULA TOURS	PV95614
KANDUMANA DEVELOPMENT	PV88790
KANDURANTA LANKA INVESTMENT	PV100004
KANDURATA  STEEL  TRADING	PV00224805
KANDURATA BIO PRODUCE EXPORT	PV128614
KANDURATA BROTHERS INVESTMENT	PV111619
KANDURATA CLOTHING EXPORTERS	PV125104
KANDURATA D & D EXPORTS	PV88090
KANDURATA FLAVOURS	PV00243477
KANDURATA FOOD PRODUCTS	PV00204955
KANDURATA HOLDINGS	PV82955
KANDURATA INVESTMENTS SERVICES	PV107800
KANDURATA LANKA EXPORTERS	PV123092
KANDURATA LANKA PAWN BROKERS	PV00204481
KANDURATA LEISURE LANKA	PV103589
KANDURATA MAKSHALAWA	PV18127
KANDURATA MICRO CREDIT	PV00204520
KANDURATA MINERAL WATER	PV94810
KANDURATA MINI HYDRO POWER DEVELOPERS	PV94830
KANDURATA NATURE FARMS	PV00220342
KANDURATA NIVASI	PV11859
KANDURATA PROPERTY DEVELOPERS	PV19124
