name	registration_no
KAVA CHAI HUT	PV00288436
KAVALA CAPITAL	PV128319
KAVALEGION	PV00261064
KAVASAM	PV112887
KAVEE CEYLON TOURS	PV00306978
KAVEEN MODERN PRINTING PRESS 	PV114962
KAVEESHA  BAGGAGE	PV00215335
KAVEESHA BROKERS	PV00206608
KAVEESHA ENTERPRISES	PV00261297
KAVEESHA INVESTMENT	PV132102
KAVENRA CHINESE FOOD	PV00246995
KAVERI KALA MANRAM ASSOCIATION	GA00212537
KAVERI RESORT	PV120560
KAVI APPS	PV00229317
KAVI CLOUDS	PV112314
KAVI NADAGAMA ENTERTAINMENT	PV00300410
KAVI RICE	PV00243536
KAVIAN	PV18395
KAVIKARA BROTHERS	PV12867
KAVIKARA HOLDINGS	PV00291726
KAVILAN RETNAVEL CHARTERED ARCHITECT	PV00275679
KAVIMAN LANKA	PV00239127
KAVIN AGENCY	PV00308285
KAVIN ENTERPRISE	PV121101
KAVIN HOLDINGS	PV6292
KAVIN POLYMERS	PV5994
KAVINDA CONSTRUCTION	PV117994
KAVINDA ENGINEERS AND FABRICATORS	PV60382
KAVINDA GEMS	PV00280532
KAVINDA MOTOR COMPANY	PV21653
KAVINDI MANUFACTURING	PV00296845
KAVINDI TRADE CENTRE	PV70092
KAVINDRA PERERA ACADEMY OF HAIR & BEAUTY	PV00242731
KAVINDU COIR PRODUCTS	PV00225396
KAVINDU DISTRIBUTORS	PV77467
KAVINDU ENTEPRISES	PV87653
KAVINDU GLASS	PV00253162
KAVINDU HOLDINGS	PV00204013
KAVINDU INVESTMENT	PV91492
KAVINDU TRAVEL AGENCY	PV00281631
KAVINRA HOTELS	PV116570
KAVINTO	PV107026
KAVISHKA ENGINEERING	PV00227471
KAVISHKA ENTERPRISES	PV15229
KAVITA THULASIDAS	PV00216311
KAVITHA IMPORTS & EXPORTS	PV112651
KAVITHA'S ENTERPRISES	PV00259860
KAVITHA'S GROUP	PV63808
KAVITHI GROUP OF COMPANIES	PV75395
KAVITHMI INVESTMENT LANKA	PV99910
KAVITHNA ENTERPRISES	PV63802
KAVIVARA HOLDINGS LANKA	PV00288175
KAVIYA SELF DEVELOPMENT WOMEN'S FOUNDATION	GA2843
KAVUM KOKIS.COM	PV00225202
KAVUMA FOODS	PV00230542
