name	registration_no
KARA PROPERTY DEVELOPMENT COMPANY	PB280
KARA SHIPPING LANKA	PV00251020
KARA TRADING	PV00259059
KARA TRAVELS AND TOURS	PV17503
KARAAGE	PV00290912
KARACHCHI NORTH FARMERS	PV87285
KARACHCHI SOLAR POWER	PV00247128
KARADANA TRADERS	PV00280982
KARADIYA LANKA	PV108413
KARADIYA PLUS	PV00278129
KARAGAHAHINNA MINI HYDRO	PV69842
KARAGODA TEA FACTORY	PV342
KARAH INTERNATIONAL	PV130212
KARAI SULAL	PV87672
KARAIKUDI RESTURANT . [N(PVS) 36104]	PV14118
KARAINAGAR BEACH HOTEL AND RECREATIONS	PV88019
KARAINAGAR BEACH RESORTS	PV89722
KARAK LANKA	PV00247817
KARAMINIYA NATURAL DRUGS	PV10995
KARAMULLAH HOTEL AND ENTERPRISES	PV20266
KARAN AGRI	PV00241984
KARAN CRAFTS GROUP	PV00215654
KARAN DANA REAL GEMS	PV00282851
KARAN DEEPAK COLD CHAIN	PV115152
KARAN ENTERPRISES	PV00268193
KARANAYAKE RICE AND COIR MILLS	PV61485
KARANDANA GEMS AND TOURS	PV19427
KARANDANA JEWELLERY CO.	PV00219514
KARANDENIYA SANASA SHARE HOLDERS TRUST COMPANY	PB4970
KARANNAGODA INVESTMENT	PV00277693
KARANS JEWELLERY	PV104834
KARANTHOI	PV00274253
KARAPINCHA SOLAR ENERGY	PV114404
KARAPINCHA TREE FAMILY RESTAURANT	PV00228632
KARAS IMPORT & EXPORT	PV00261823
KARATHOTA GOVIPALA	PV00255216
KARATS AND FACETS	
KARAVAI CARE CENTRE	PV00288841
KARAWITA TEA FACTORY MANAGEMENT	PV00285896
KARBON C 6 LANKA	PV97015
KARBON ENTERPRISES	PV00229915
KARBON INTERNATIONAL	PV00274496
KARBON LANKA INTERNATIONAL	PV86134
KARBONN TECHNOLOGY HOLDINGS	PV94914
KARDIN CHARTERING	PV61437
KARDIPRO	PV00223993
KARE SERVICES	PV2979
KAREEM LANKA FOODS	PV00243596
KAREEMA AND SONS	PV90037
KAREEMA HAJJ & UMRAH TRAVELS	PV00262262
KAREN INTERNATIONAL	PV00217865
KARIKALAN EXPORT & TRANSPORT	PV00277779
KARIM IMPEX	PV72777
KARINDU TEA RUBBER COCONUT PLANTATION	PV00201605
KARIS GLOBAL VENTURES	PV124685
KARISH GARDEN	PV00213796
KARIWALA LANKA	PB4774
KARIYAKARAWANA TRAINING INSTITUTE	
KARIYAWASAM ENTERPRSES	
KARIZMA TURK CONSTRUCTION COMPANY	PV106845
KARL & STEVEN'S HOLDINGS	PV00212936
KARL BENZ INTERNATIONAL	PV114590
KARL HOLDINGS	PV116930
KARL KARTESS	PV62796
KARLAN	PV00269010
KARLSHUE DEVELOPERS	PV3000
KARLSHUE DEVELOPERS LANKA	PV00237277
KARMA BPO	PV00291914
KARMA CANE	PV00231877
KARMA COLLECTION	PV124329
KARMA FIGHT LEAGUE	PV00281720
KARMA HIKKADUWA	PV114827
KARMA HOLDINGS LANKA	PV114794
KARMA HOUSE LIFESTYLE	PV89456
KARMA NETWORK	PV00274295
KARMA TELEVISION	PV00291268
KARMO	PV00283851
KARMSHI  MARKETING SERVICES	PV00235319
KARMUKILAN ELECTRICALS	
KARN	PV71809
