name	registration_no
BASE 245	PV120854
BASE ACADEMY FOR EDUCATION 	PV00202138
BASAM RICE HOLDINGS	PV00281757
BASELINE AUTOMOTIVES	PV116420
BASIL SPORTSMEN	PBG32
BASSA ENTERTAINMENT	PV00277576
BASE TECHNOLOGIES LANKA	PV115841
BASIC FLAVOURS	PV00249225
BASE ENTERTAINMENT	PV5443
BASITH GEMS	PV00280726
BASNAYAKA UNIFORM SUPPLIES	PV00201783
BASICO HOLDINGS	PV00246901
BASURU INVESTMENT	PV00211573
BASS MUSIC	PV62068
BASE AMPIRE HOLDING	PV00248323
BASE H P TECHNOLOGIES	PV00251464
BASNAYAKE CUTTER & GRAPHIC DESIGNERS	PV21922
BASE 245	PV120854
BASILUR TEA COMPANY	PV8085
BASNAYAKA PAVERS	PV90785
BASE H P TECHNOLOGIES	PV00251464
BASURU INVESTMENT	PV00211573
BASILS	PV10300
BASUNDHARA AGRI EXPORT	PV111922
BASILUR HOLDINGS	PV113035
BASS MUSIC	PV62068
BASIL SPORTSMEN	PBG32
BASURU ENGINEERING	PV60227
BASNAYAKA HOMES	PV82379
BASNAYAKA PAVERS	PV90785
BASNAYAKA CHARTERED VALUERS	PV00219114
BASIC EQUIPMENTS	PV63779
BASECAMP SINGAPORE	PV128971
BASICO HOLDINGS	PV00246901
BASS MUSIC	PV62068
BASE ENTERTAINMENT	PV5443
BASITH GEMS	PV00280726
BASNAYAKA ENTERPRISES	PV78646
BASIC AND BEYOND APPARELS	PV00206212
BASNAYAKA UNIFORM SUPPLIES	PV00201783
BASE2LABS	PV00270672
BASILUR TEA COMPANY	PV8085
BASECAMP SINGAPORE	PV128971
BASIC FLAVOURS	PV00249225
BASE ENTERTAINMENT	PV5443
BASITH GEMS	PV00280726
BASNAYAKA ENTERPRISES	PV78646
BASE PROPERTIES & DEVELOPERS	PV80085
BASIC NATURE CEYLON	PV10341
BASNAYAKE CONSTRUCTION	PV64639
BASIC AND BEYOND APPARELS	PV00206212
BAS HOLDINGS LANKA	PV00220614
BASITH FALEEL ENTERPRISES	
BASANBEC	PV130842
BASILICO RESTAURANT	PV88814
BAS DIL HAULIERS AND ENTERPRISES	PV19615
BASHWARA AND COMPANY	PV114992
BASKET DIGITAL COMMERCE	
BASILUR TEA EXPORT	PV64769
BASHKARA TRUST HOLDINGS	PV00264879
BASHWARA AND COMPANY	PV114992
BASKET DIGITAL COMMERCE	
BASHKARA TRUST HOLDINGS	PV00264879
BASILUR TEA EXPORT	PV64769
BASEMENT CATERERS	PV00217946
BASELINT PRINTERS	PV79826
