name	registration_no
BAR BENCH PUB & RESTAURANT	PV00254599
BAR CEYLONA	PV00276694
BAR CODE INDO LANKA	PV80684
BAR REEF RESORTS	PV4335
BARA AUTO INTERNATIONAL	PV00201664
BARA BEACH HOME AND ELITE TOURS	PV124961
BARA ENTERPRISES	PV9485
BARA FINANCE  [N(PVS) 28766]	PV9345
BARA HOLDINGS	PV00227422
BARA TRADING	PV00206827
BARACK	PV00252527
BARAKA DIGITAL SOLUTIONS	PV00278674
BARAKAH CHARITY	GA00263945
BARAKATH AUTO	PV113080
BARAKATH GEMS	PV00261428
BARAKATH IMPEX	PV00256745
BARAKATH LANKA HOLDINGS	PV00211092
BARAKATH SCRAP METALS	PV00259926
BARAKATH STORES	PV00240331
BARAKATH TEX	PV106205
BARAKATH TRAVELS AND TOURS	PV67482
BARAKKATH JEWELLWERS	PV77586
BARANA HOLDINGS	PV00243920
BARANA INFOTEC	PV74777
BARARI DATES	PV75802
BARARI FOODS	PV88553
BARARI GOLD LANKA	PV00243674
BARARI HOLDINGS	PV123831
BARARI LANKA	PV00238771
BARARI TRAVELS	PV76915
BARATHA MICRO INVESTMENTS	PV00233843
BARATHA PLASTICS	PV76120
BARATIE BISTRO	PV00281389
BARAVIA COCOA WORKS	PV11981
BARBACARB	PV00263142
BARBAPAPA	PV00208191
BARBARA SANSONI EXPORTS	PV3834
BARBARA SEGAL MUSIC INTERNATIONAL	PV2523
BARBAREEN GEMOLOGICAL LABORATORY	PV00276758
BARBARY WAREHOUSE	PV00236007
BARBEQUE-NATION LANKA	
BARBERYN AYUREVEDIC BEACH RESORT HOSPITAL	PV9444
BARBERYN ECO PROPERTIES	PV82381
BARBERYN HUMAN RESOURCES DEVELOPMENT	PV13303
BARBERYN MEDICAL SERVICES	PV86356
BARBERYN REEF AYURVEDA RESORT	PV5836
BARBERYN REEF AYURVEDA RESORT HOSPITAL	PV11279
BARBET APPAREL	PV00255620
BARBET INVESTMENTS	PV00297031
BARCELONA FOOTBALL ACADEMY	PV00237061
BARCK INTERNATIONAL	PV131266
BARCLAY LANKA	PV5649
BARCLAYS COMPUTERS	PV9642
BARCLAYS INTERNATIONAL	PV73059
BARCO GLOBAL LOGISTICS	
BARCODE APPLICATION SOLUTIONS	PV78612
BARCODE BUSINESS TECHNOLOGIES	PV68923
BARCODE GRILL & LOUNGE	PV00217883
BARCODE INTERNATIONAL	PV00242076
BARCODE LANKA HOLDINGS	PV00264811
BARCODE PRODUCTIONS	PV74563
BARCODE SYSTEMS LANKA	PV2659
BARCODE SYSTEMS LANKA HOLDINGS	PV00205706
BARCROFT TRAVELS	PV126292
BARE BEAUTY CEYLON	
BARE WAX	PV00242016
BAREBEAUTY TEAM	
BAREERAH FARMS	PV00251574
BAREFOOT	PV3231
BAREFOOT FARM	PV00286188
BAREFOOT GARDEN CAFE	PV4632
BAREFOOT RAVEN	PV00278628
BAREFOOT TRAVELLER	PV81341
BAREFOOT TRAVELS INTERNATIONAL	PV00272922
BAREFOOT YOGA	PV00281595
BARGAIN BIN	PV00221157
BARGAIN.LK	PV121834
BARIK ENTERPRISES	PV14570
BARILLA TRADING COMPANY	PV103393
BARK & BLING	PV124565
BARK ORNAMENT	PV102280
BARK STREET	PV85938
BARKHA TRADER	PV00280605
BARKI CEYLON	PV00290995
BARKNESS	PV114553
BARKOS GROUP	PV62882
BARLY CEYLON	PV00274167
BARN CHICKEN	PV00246685
BARN EVENTS & TOURS LANKA	
BARN PALACE	PV00224698
BARNAS SERENDIB	PV68988
BARNES & BARRETT HOLDINGS	PV111066
BARNES VILLA	PV00251996
BARNEY RAYMOND	PV8230
BARNINDU ENGINEERING SERVICES	PV62373
BARON CLOTHES	PV00292059
BARQ IMPEX LANKA	PV00223913
BARRACUDA INTERNATIONAL	PV72027
BARRACUDA LEISURE	PV109189
BARRAKUDA RESTAURANT	PV00269547
BARRAMUNDI BOATYARD	PV63238
BARREL KITCHEN	PV00248434
BARRESSENTIAL	PV00210475
BARRICK TECHNOLOGIES	PV00238141
BARRINGTON GLOBAL	PV110168
BARRINGTONIA COMPANY	
BARRINGTONIA GROUP	
BARRON HOUSE	PV130087
BARROS LANKA	PV93974
BARS CAFE	PV60574
BARTERCARD LANKA	PB1182
BARTERS GROUP	PV112322
BARTLEET & COMPANY	PV8751
BARTLEET ASSET MANAGEMENT	PV8679
BARTLEET INNOVATIVE TECHNOLOGIES	PV00230300
BARTLEET PRODUCE MARKETING	PV15919
BARTLEET RELIGARE SECURITIES	PV11898
BARTLEET TECHNOLOGIES	PV11210
BARTON CEYLON	PV98587
BARYON LANKA	PV00261360
