name	registration_no
BADULLA LIQUOR DISTRIBUTORS	PV00273000
BADASS & CHICK SUMMER DREAMS	PV00257503
BADDEGAMA MEDICAL SERVICES	PV9603
BADULLA DISTRICT YOUTH AGRICULTURAL NETWORK REVOLUTIONARY	PV00280724
BADUGE PLANTATIONS	PV77686
BADULLA BAKERIES	PV123110
BADER AND SEGAR	PV126232
BADULU KITHUL PRODUCTS	PV00234506
BADDEGAMA ECOPARK	PV92416
BADDEGAMA PLANTATIONS	PV66419
BADDEGAMA PLANTATIONS	PV66419
BADEGAMA SANASA SHARE HOLDERS TRUST COMPANY	PB4993
BADUWATTA MANAGEMENT HOUSE	PV2393
BADU	PV10721
BAD TAN GALS	PV00275608
BADU DEAL	PV00237663
BADASS & CHICK SUMMER DREAMS	PV00257503
BADURIYA SPICE	PV00255362
BADULLA BAKERIES	PV123110
BADDEGAMA FASHION	PV77144
BADDEGAMA MEDICAL SERVICES	PV9603
BADULLA HOTELS	PV120840
BADER AND SEGAR	PV126232
BADDEWELA  HOLDINGS	PV00209073
BADUGE PLANTATIONS	PV77686
BADDEGAMA ECOPARK	PV92416
BADURCOM AND STATIONERY	PV00276097
BAD TAN GALS	PV00275608
BADGET SOLLUTIONS	PV73638
BADU	PV10721
BADURCOM AND STATIONERY	PV00276097
BADAM DOODH	
BADULLA SANASA SHARE HOLDERS TRUST COMPANY	PB4995
BAD-DOT STUDIOS	PV00242041
BAD BOY'Z	PV00226237
BADASH & PIETERSE VACATION HOMES	PV00258997
BADURIYA SUPER	PV00251570
