name	registration_no
BAKERY LE CAFE	PV00210247
BAKE.LK	PV00257674
BAKIR ENTERPRISE	PV1342
BAKERY MACHINERY	PV128912
BAKESENSE	
BAKIN HOLDINGS	PV00286825
BAKTO INTERNATIONAL	PV64402
BAKEOLOGY	PV00249934
BAKE MART CEYLON	PV00222948
BAKKAH TRAVELS AND TOURS	PV103960
BAKES BY SUZIE	PV00234650
BAKURA TRADING LANKA	PV93061
BAKEOLOGY	PV00249934
BAKERY LE CAFE	PV00210247
BAKERY MACHINERY	PV128912
BAKKARE	PV00287327
BAKELINE ASSOCIATES	PV4801
BAKERY CRAFTS	PV21088
BAKMEE MAL	PV83011
BAKES BY BELLA	PV00208209
BAKES BY RIDEAS	PV00284456
BAKURA TRADING LANKA	PV93061
BAKIR ENTERPRISE	PV1342
BAKESENSE	
BAKTO INTERNATIONAL	PV64402
BAKELINE ASSOCIATES	PV4801
BAKES BY BELLA	PV00208209
BAKE MART CEYLON	PV00222948
BAKKAH TRAVELS AND TOURS	PV103960
BAKING STUDIO	PV00250900
BAKERS WORLD	PV118889
BAKES BY SHADI	
BAKERS FRIENDS	PV62612
BAKER STREET	PV84760
BAKAMUNA	PV117475
BAKE & TAKE	PV00265152
BAKED LOUNGE	PV00283618
BAKER STREET IDEAS	PV00202932
BAKE N' TAKE MATARA	PV00269556
BAKEMATE LANKA	PV00237085
BAKES BY SHO	PV00233546
BAKEMATE LANKA	PV00237085
BAKRI INTERNATIONAL ENERGY M D LANKA	PV2327
BAKTAT LANKA	PV86362
BAKER TILLY LANKA	PV65891
BAKURA TOURS	PV93062
