name	registration_no
NAM RESIDENCIES	
NAM TIMBER	PV2608
NAM TRADING COMPANY	PV2551
NAMA AGRO FARM	PV00225042
NAMA CREATION HOUSE	PV110290
NAMA HOLDINGS	PV112568
NAMA INTERNATIONAL	PV00202978
NAMA REAL ESTATE GROUP	PV00225076
NAMA SANCTUARY FOUNDATION	GA00231138
NAMAA HUMANITARIAN FOUNDATION	GL00222215
NAMACHIVAYA HOME FOR ELDERS FOUNDATION	GA3242
NAMAL BALACHANDRA	PV00211830
NAMAL BALACHANDRA CREATIONS	PV101423
NAMAL CONSTRUCTIONS	PV13258
NAMAL GARDENS	PV00288556
NAMAL HOLDINGS	PV00269791
NAMAL SYSTEMS	PV63885
NAMALA HOLIDAY RESORT	PV5600
NAMALI HOLDINGS	PV00267991
NAMALUWA FILLING STATION	PV00264420
NAMAMI HOLDINGS	PV00257768
NAMAMI LANKA INTERNATIONAL	PV00213100
NAMARATNE MOTORS	PV101159
NAMASASI EXPORTS	PV94954
NAMASKARA	PV00275066
NAMASTE CEYLON	PV00262269
NAMASTE CREATIONS	
NAMASTE INDIAN RESTAURANTS	PV90898
NAMASTE TAKEAWAY	PV99268
NAMASYA TOURS	PV00208118
NAMATH INVESTMENT GROUP	
NAMBUO AI & ROBOTICS	PV00257350
NAMDO AUTO CARE	PV64238
NAME BIRTH	PV00237271
NAMI JAPAN INTERNATIONAL	PV00210761
NAMI SURF CAFE	PV00278441
NAMIK GEM & JEWELLERY	PV00283844
NAMILA AUTO TRADING	PV103684
NAMKO INTERNATIONAL	PV00271602
NAMKO SOURCING	PV00221928
NAMO NARAYANA CENTER	PV106480
NAMOSRI VENTURES LANKA	PV114303
NAMRO INTERNATIONAL	PV00218065
NAMS LANKA NATURAL PRODUCTS AND ENGINEERING SERVICES	PV00237717
NAMSILAT SOLUTIONS	PV105534
NAMTHAYAGAM	PV00228093
NAMUNUKULA EXPERTS	PV8271
NAMUNUKULA HOLDINGS	PV102692
NAMUNUKULA MOUNT ENERGY	PV00280902
NAMUNUKULA MOUNTAIN AGRO FARM	PV116665
NAMUNUKULA PLANTATIONS	PQ136
NAMUNUKULA TEA PRODUCTS	PV00283880
