name	registration_no
NAV DISTRIBUTORS	PV00293981
NAVA & SONS PROPERTY MANAGEMENT	PV00294565
NAVA ECO VILLAGE	PV93856
NAVA FOOD PROCESSING	PV61775
NAVA LANKA HOTELS	PV132126
NAVA LANKA RESTAURANTS	PV132137
NAVA PAINTERS	PV00299619
NAVA RAJARATA APPLIANCES	PV12375
NAVA RATNAGIRI HOTELS	PV12344
NAVAA & SONS	PV80818
NAVACO SECURITY SERVICES	PV12036
NAVAGRAGA ALLOPATHY & AYURVEDA HOSPITAL	PV98729
NAVAGRAGA MICRO CREDIT	PV14858
NAVAJANA IMPEX	PV00291216
NAVAJEEVA INVESTMENTS	PV81204
NAVAJEEVA SOLAR POWER	PV81206
NAVAJEEVANA HEALTH CARE CENTRE	GA120
NAVAJEEVANA REHABILITATION TANGALLA	GA172
NAVAJOTHI BOUTIQUE	PV00283612
NAVALA INTERNATIONAL TRADING	PV75475
NAVALADY RESIDENCIES	PV112906
NAVALANKA BUILDERS	PV78925
NAVALANKA PROPERTY DEVELOPERS	PV111620
NAVALANKA SUPER CITY	PV84341
NAVALANKA VENTURES COLOMBO	PV84338
NAVALAR PRINTING	PV00238900
NAVAM LANKA	PB470
NAVAMAGA TECHNOLOGIES	PV66097
NAVARA MEDITECH	PV66662
NAVARA TEA	PV00278705
NAVARA TECHNOLOGY	PV92571
NAVARATNE TRADERS	PV1354
NAVASAKTHI AGENCIES	PV91882
NAVASON FOOD	PV00283575
NAVATKULI LAGOON LAND	PV00234388
NAVAVIS	PV1598
NAVAWATTA AGRICULTURE	PV108866
NAVAYUGA RESTAURANT	PV84504
NAVE INTERNATIONAL	PV100049
NAVE MARINE SERVICES	PV74454
NAVEEN BUILDING CONSTRUCTION REALESTATE	PV74165
NAVEEN CERAMIC	PV480
NAVEEN HOME DECOR EXPORT	PV78123
NAVEEN INTERNATIONAL	PV125637
NAVEEN STEEL	PV77388
NAVEENA TECHNOLOGIES	PV00213483
NAVEETA TECHNOLOGIES	PV21366
NAVEKLO LOGISTICS SERVICES	PV00297614
NAVELCO ENGINEERING	PV98237
NAVELCO PROJECTS	PV105917
NAVESTA PHARMACEUTICALS	PV104154
NAVICHEM	PV78096
NAVICO SEA FOODS INTERNATIONAL	PV00246678
NAVICTA SOLAR	PV131459
NAVIG 8	PV00262613
NAVIGATA FOODS	PV115209
NAVIGATE CLOTHING	
NAVIGATE DEVELOPMENT CREDIT	PV126364
NAVIGATE INTERNATIONAL	PV00228733
NAVIGATE.CO	PV00262201
NAVIGATION LANKA SHIPPING	PV79480
NAVIGATION LANKA SHIPPING AND LOGISTICS	PV00251460
NAVIGATION MARITIME COLOMBO	PV4675
NAVIGATO HOLDINGS	PV00211448
NAVIGATOR SHRI	PV00289437
NAVIGETO TRAVELS	PV130215
NAVIGIA FREIGHT MANAGEMENT	PV102224
NAVIGO-DIGITAL	PV00221663
NAVIK INTERNATIONAL TRADING	PV1732
NAVIK MILLS	PV4786
NAVIK SEL SHIPPING	PV84947
NAVIL LEISURE	PV00269893
NAVILKA MARINE SERVICE	PV88909
NAVILOG TECHNOLOGY	PV00212677
NAVIN ANTIQUES	PV00220214
NAVIN ENTERPRISES LANKA	PV18689
NAVIN GEMS	PV00277319
NAVINCO MARITIME	PV64893
NAVINDRA	PV88304
NAVINET SERVICES	PV16453
NAVINU ENGINEERING	PV00225875
NAVINU LANKA ICE	PV00256465
NAVIS LANKA	PV108111
NAVISERVE PORT AGENCIES	PV98562
NAVISERVE SHIP SUPPLIES	PV110030
NAVISHA TRADERS	PV00263415
NAVISTA	PV20157
NAVITA WORLDWIDE	PV00244377
NAVITAS GLOBAL SOLUTIONS	PV125640
NAVITAS INVESTMENTS	PV100393
NAVITAS SOLAR	PV00214687
NAVITAS SOLAR TRINCO	PV00223599
NAVITHMA SUPER CENTER	PV76978
NAVITSA TECHNOLOGIES	PV00218414
NAVITUS	PV94107
NAVO LANKA	PV107852
NAVOD TRADING	PV14405
NAVODA CONSTRUCTION	PV67870
NAVODA CREDIT INVESTMENTS	PV106582
NAVODA FINANCE AND PROPERTY COMPANY	PV13701
NAVODA FOOD PRODUCTS	PV82113
NAVODA FOUNDATION	GL2170
NAVODA GROUP	PV9255
NAVODA HOLDING	PV81789
NAVODA IMPORTERS AND CLEARING	PV14315
NAVODA PRAJA SANWARDHANA SANGAMAYA	GA495
NAVODAYA EDUCATION CENTRE	PV72586
NAVODAYA HOSPITAL	PV00254925
NAVODH SOLUTIONS	PV90529
NAVODHA RESORTS	PV86769
NAVODYA APPAREL MANUFACTURING LANKA	PV126064
NAVODYA GARMENTS	PV61563
NAVODYA METAL SUPPLIERS	PV61564
NAVODYA NILDIYA FISHERIES	PV00260566
NAVODYA PRINTERS	PV80039
NAVODYA SECRETARY	PV00278648
NAVODYA TYRE LANKA	PV67416
NAVOKA SHIPPING	PV00209184
NAVOKA SHIPPING AND LOGISTICS	PV82094
NAVOLAN LANKA	PV113644
NAVON GLOBAL LANGUAGES INSTITUTE	PV00283373
NAVON JOBS	PV00276998
NAVON JOBS LANKA	PV00299804
NAVORA	PV67739
NAVOTAR SOFTWARE	PV123674
NAVRO SEA FOOD FAMILY RESTAURANT	PV00274322
NAVRO SHIPPING AND LOGISTICS	PV81723
NAVRON WATER COMPANY	PV122890
NAVTEK INNOVATIONS	PV00202058
NAVULIA	PV00242053
NAVUM CART	PV00224897
NAVVARA MIGRATION SOLUTIONS	PV00226422
NAVYA ACCESSORIES	PV00217456
NAVYA BOOKS SHOP	PV71374
NAVYA COLOMBO	PV00252749
NAVYA TRADING	PV00222271
