name	registration_no
NAT ARK	PV00238935
NAT INTENSIVE CARE SURVEILLANCE - M.O.R.U	GA3052
NAT- WEALTH SECURITIES	PB631
NATAMU ENTERTAINMENT	PV127580
NATAN INTERNATIONAL	PV00245679
NATASHA GARDEN	PV127605
NATASHA INTERNATIONAL	PV00200841
NATASHAA COLOR SEPARATION	PV00291815
NATASHAA PRINTERS	PV114821
NATECH LABELS AND SYSTEMS	PV62460
NATH & NATH HOLDINGS	PV83180
NATH LEEZA	PV00220255
NATH RANKOTHGE ASSOCIATES	PV00249374
NATHA HOLDING	PV00265860
NATHAN DISTRIBUTOR	PV00290638
NATHAN SECURITY CONSULTANTS	
NATHANS IMPORTS & EXPORTS	PV101909
NATHARI AND NATHARA GROUP	PV00243837
NATHASH CREDIT LINE	PV122152
NATHI	PV00274564
NATHIQUE & COMPANY	PV85977
NATI COSMETICS	PV106648
NATION AGRO PRODUCTS	PV61169
NATION AID	GA00220914
NATION BEVERAGE COMPANY	PV85894
NATION CREDIT & INVESTMENT	PV00200350
NATION CREDIT & INVESTMENT TRUST	PV00279187
NATION CREDITS FINANCE	PV74630
NATION DWELL	PV117887
NATION ENVIRONMENT ECONOMIC DEVELOPMENT	PV89497
NATION GLASS	PV109237
NATION GREEN LANKA BUILDERS COMPANY	PV00236915
NATION HEALTH FOODS LANKA	PV00221146
NATION HEALTH SERVICES	PV00259891
NATION HOUSE BUILDERS	PV90265
NATION INSTITUTE OF PROFESSIONAL MANAGEMENT COLOMBO	PV00237485
NATION INVESTMENT PLAN	PV125965
NATION INVESTMENTS AND FINANCE	PB321
NATION LANKA ASSET MANAGEMENT	PB4819
NATION LANKA CAPITAL ONE	
NATION LANKA EQUITIES	PV4337
NATION LANKA FOOD PRODUCTS	PV111767
NATION LANKA PROMOTIONS	PB4999
NATION LANKA SPICES	PV00209592
NATION LANKA TREASURIES	PB5241
NATION MICRO INVESTMENTS	PB600
NATION NEWS NETWORK	PV77620
NATION POWER SECURITY	PV00280836
NATION PRINTING 	PV122426
NATION REALTY LANKA	PV00252666
NATION SYNERGY HOLDINGS	PV85561
NATION TROPICAL FOLIAGE	PB5192
NATION WALKER	PV00210264
NATION WEALTH ACUITY	PV00296405
NATION WIDE HOLDINGS	PV86440
NATION WIDE U K	PV00272753
NATION WIN DEVELOPMENT	PV00259005
NATION WIN ENTERPRISES	PV00203183
NATION''S INTERNATIONAL ASSOCIATES	PV96725
NATION''S MICRO SOLUTIONS	PV109325
NATION'S INTERNATIONAL ASSOCIATES	PV96725
NATION'S INTERNATIONAL LANKA	PV00229539
NATIONA INSURANCE CO. OF GREAT BRITAIN	F38
NATIONAL ACADEMY FOR POLITICAL STUDIES AND ART	
NATIONAL ANTI DRUG FRONT	GA00274304
NATIONAL BIOTECHNOLOGY INDUSTRY ASSOCIATION	
NATIONAL CHAMBER OF HANDICRAFTS OF SRI LANKA	GA299
NATIONAL CHAMBER OF PHARMACEUTICAL MANUFACTURERS OF SRI LANKA	GA3403
NATIONAL CINEMA FOUNDATION	GA2321
NATIONAL CLEANER PRODUCTION CENTRE	GA2822
NATIONAL CONSTRUCTION ASSOCIATION OF SRI LANKA	GA447
NATIONAL CREDIT GUARANTEE INSTITUTION	PB00271461
NATIONAL DEMOCRATIC INSTITUTE	GA00227446
NATIONAL DEVELOPMENT BANK	PQ27
