name	registration_no
NARA COCO LAND	PV97586
NARA ENTERPRISES	PV00253666
NARA INTERNATIONAL	PV68611
NARA INTERNATIONAL CONSULTANTS	PV108580
NARADA SAVANA FOUNDATION	GA285
NARAHYANA METALS	PV69541
NARAMMALA AUTO MOTORS	PV64873
NARAMMALA PROPERTY DEVELOPERS	PV73808
NARANA AMMAL FOODS	PV00227197
NARANGAMUWA POWER BASE	PV17379
NARANGODA PLANTATION	PV00232128
NARANTHANAI	PV119886
NARANWATTA CAR SALE	PV00247711
NARASINGHE INDUSTRIES	PV105993
NARATHA AGRO - INDUSTRIES	PV8311
NARATHA AGRO INDUSTRIES LANKA	PV64011
NARATHA VENTURES	PV8068
NARAYAN SECURITY	PV00281397
NARAYAN TITANIUM INDUSTRIES	PB5166
NARAYANA ENTERPRISES	PV00291037
NARAYANA MOORTHI MERCHANTS	PV121312
NARDIL ENTERPRISE	PV124447
NARIESHA HOMES & CONSTRUCTIONS	PV95053
NARITA CAR SALES	PV14345
NARITA INTERNATIONAL	PV00219549
NARITA LANKA	PV73299
NARM INTERNATIONAL	PV00212232
NARMADA APPOLO	PV88278
NARMADA DE WASS	PV00236694
NARMATHA GOLD CENTRE	PV72712
NARNYA ESTATE	PV00271405
NARRATIVE DESIGN	PV00231784
NARROW FABRICS LANKA	PV00221452
NARROWCASTERS LANKA	PV92113
NARSINGAR SERVICE STATION & WORK SHOP	PV00280461
NARTHERN WIND POWER	PV111789
NARTHLINK TOURS AND TRANSPORT	PV127824
