name	registration_no
NAYAGAM ENGINEERING	
NAYAGARA INTERNATIONAL	PV124969
NAYAGARA LANKA	PV00287564
NAYAGARA MARKETING	PV68655
NAYAGARA WATERS	PV127669
NAYAJA ENGINEERING	PV67267
NAYAN'S PARADISE	PV00268737
NAYANA ENGINEERING	PV67059
NAYANA PUBLICATIONS AND CREATIONS	
NAYANAJITH MOTORS	PV00266131
NAYANAJITH PHYSICS ROUND	PV00224553
NAYARU ECO FRIENDLY TOURIST HOTEL	PV73537
NAYEEF TRADING	PV00275187
NAYELI TOURS	PV00216488
NAYOMI APPARELS	PV83548
NAYOMI FASHION	PV16523
NAYOMI I HOMES	PV00232786
NAYOMI ISLAND EXCURSIONS	PV00222102
NAYOMI MILLS	PV00226699
NAYOMRI EDUCATIONAL CONSULTANTS	PV67722
NAYORA CLOTHING	PV00234343
