name	registration_no
ROVAN SECURITY SERVICES	PV71537
ROVANRA HOLDINGS	PV00236701
ROVEK HOLDINGS	PV116677
ROVEL CONSTRUCTIONS	PV00200417
ROVEL EXPORTS	PV00259334
ROVEL LANKA	PV94692
ROVEL WECARE	PV00318978
ROVELCA TRADE CENTRE	PV119123
ROVELCO HOLDINGS	PV00230428
ROVELGO	PV00213060
ROVELL NATURE MART	PV00323675
ROVELLO	PV00264846
ROVELMARK LANDS AND HOLDINGS	PV130615
ROVELTO HOLDINGS	PV00240067
ROVEN BATTERY HUB	PV00290428
ROVEN GRAND	PV00261571
ROVENKA HOLDINGS	PV100894
ROVENRA	PV00219003
ROVENSA EXPERIENCE	PV00238475
ROVENTO HOLDINGS	PV104835
ROVER AUTO PARTS AND ACCESSORIES	PV00280719
ROVER BROTHERS IMPORT & EXPORT	PV98827
ROVER CLASSIC LANKA	PV00310556
ROVER MART	PV93472
ROVER MOTOR HOLDINGS	PV00219438
ROVER POINT	PV00279665
ROVERO (HK)	FC1130
ROVESRO	PV00205088
ROVESTA LANKA PROPERTY DEVELOPMENT	PV117326
ROVICAN INTERNATIONAL	PV18364
ROVIK ENTERPRISES	PV60945
ROVIK LANKA	PV98608
ROVIKTA LANKA	PV91430
ROVILO	PV00306636
ROVILTA GARDEN	PV111419
ROVIM CONCRETE WORKS	PV21868
ROVIN ADS CREATIVE SERVICES	PV85448
ROVIN ASSOCIATES	PV15035
ROVIN MARKETING	PV15047
ROVINCE AIRCRAFT SUPPLY CORP	PV00206825
ROVINCE INDUSTRIAL TIRES	PV76977
ROVINTA PRODUCT	PV00219038
ROVINTECH ENGINEERING COMPANY	PV16049
ROVIO GLOBAL	PV101397
