name	registration_no
ROK DICE	PV00228885
ROK MILLENNIUM	PV15787
ROKAN AGRIBUSINESS 	PV111014
ROKEL COLLECTION	PV00222968
ROKELMO CREATIONS	PV00246418
ROKEM PHARMACEUTICALS	PV00230955
ROKERT LANKA	PV00269087
ROKFAM	PV103215
ROKIDMO INTERNATIONAL FOUNDATION	GA00218965
ROKIYO REAL	PV00260258
ROKMET	PV12561
ROKURA HOLDINGS	PV00205701
