name	registration_no
YOSH MARKETING	PV108644
YOSHA E NET	PV108124
YOSHEYA AYURVEDA AND SPA	PV125262
YOSHI HARDWARE	PV00253471
YOSHI INTERNATIONAL TRADERS	PV00216680
YOSHI INVESTMENTS	PV19190
YOSHI MOSHI MOSHI	PV130725
YOSHIDA & AMAL INTERNATIONAL	PV00217544
YOSHIDA PHARMACY AND GROCERY	PV00208280
YOSHIDASHA	PV91265
YOSHIKI INTERNATIONAL	PV125509
YOSHIRU HOLDINGS	PV00260306
YOSHITANI RUBBER COMPANY . [N(PVS) 34986]	PV11720
YOSHITHA HOLDING	PV00224534
YOSI CREATIONS	
YOSINYO INTERNATIONAL	PV104137
YOSINYO TRADING	PV00251953
