name	registration_no
CEMCOIR PRODUCTS	PV00268893
CEMENTO ALTERNATIVA INTERNATIONAL	PV131105
CEMBARUTHI	PV00285548
CEMENTING VENTURES	PV91593
CEMEX CEYLON	PV90746
CEMEX SOFTWARE	PV96389
CEMEC GLOBAL	PV00208987
CEM STUDIOS	PV00263172
CEMATO HOLDINGS	PV63154
CEMPOTEX TRADING	PV87078
CEMBARUTHI	PV00285548
CEMENT IMPORT TERMINAL COMPANY	PV3308
CEMEX CEYLON	PV90746
CEMEX SOFTWARE	PV96389
CEMPOTEX TRADING	PV87078
CEMON STEEL INDUSTRIES	PV108206
CEMETCO ENGINEERING	PV116362
CEMEX CONCRETE TECHNOLOGIES	
CEMENT MARKETING LANKA	PV88012
CEMENT CASTING FRANCHISE	PV67921
