name	registration_no
BIG & BEST	PV00242747
BIG A AUTO WAVE	PV8333
BIG APPLE B T L	PV64646
BIG APPLE INTERNATIONAL	PV113705
BIG BANG SOLUTIONS	PV00204645
BIG BAZAAR	PV82140
BIG BAZAAR ONLINE	PV00219207
BIG BEAR	PV118776
BIG BELL ENGINEERING	PV00238425
BIG BIRD PRINTERS	PV10920
BIG BOSS CONSULTING	PV00275252
BIG BREAK ACADEMY	PV70509
BIG CAT	PV94346
BIG CATCH HOLDING	PV00249420
BIG CHANZ INTERNATIONAL	PV00237003
BIG CHILLY ENTERTAINMENT	PV108527
BIG CITY GEMS	PV66652
BIG CITY GROUP	PV66658
BIG CITY HOMES	PV00233321
BIG CITY SUPPLIERS	PV00271293
BIG DEALS LANKA	PV86227
BIG DROP STUDIO	PV00247882
BIG EYE	PV00233153
BIG FOUNTAIN FM	PV00262678
BIG FOUR SPA & RESORS	PV79081
BIG GECKO	PV00279227
BIG HEART COMMUNITY	GA00237150
BIG HILL LANKA	PV00217132
BIG HIT TRADERS	PV00203956
BIG HOUSE HOLDINGS	PV88371
BIG IDEAS FOR A SMALL PLANET	PV64120
BIG INTERNATIONAL	PV8148
BIG ISLAND FOODS	PV00267921
BIG M ENGINEERS	PV00259502
BIG MASTER GROUP	PV00242865
BIG MOTORS NIPPON	PV119230
BIG PICTURE	PV130902
BIG PICTURE SPACE	PV00204925
BIG PLATE	PV00239576
BIG PROPERTY MARKETING DIGITAL SOLUTIONS UNITED KINGDOM	PV6244
BIG SALE MARKET	PV00270191
BIG SCREEN	PV125605
BIG SHIPMENT	PV00282465
BIG SHOP	PV00251849
BIG SKY	
BIG SMILE FLY	PV00211808
BIG SMILE VOYAGES	PV00207416
BIG STUDIO	
BIG SUNSHINE	PV75816
BIG TIME ENTERTAINMENT	PV00284170
BIG TOWN	PV00257934
BIG TREE ENTERTAINMENT LANKA	PV118876
BIG WAVE	PV71135
BIG WIN MOTORS	PV00217917
BIG WINGS HOLDING	PV00256340
BIG WIPE TRADE LANKA	PV80214
BIGARDEN	PV00282135
BIGB SOLUTION	
BIGBEST TRADING	
BIGBITE BIRIYANI RAJAGIRIYA	PV62258
BIGBLAST AV SOLUTIONS	PV00289752
BIGBOSS BUSINESS SOLUTIONS	PV122186
BIGBOSS ENGINEERING	PV00227332
BIGBRANDS.LK	PV00270992
BIGCOMMERCE INTERNATIONAL	PV00254878
BIGCOUPONS.LK	PV00258007
BIGDEAL	PV82747
BIGDOG CREATIONS	PV00288917
BIGELTA INTERNATIONAL CONSTRUCTIONS 	PV14701
BIGENE	PV00205873
BIGER BITE RESTAURANT	PV00216867
BIGFISH LANKA	PV66986
BIGFOOT ACADEMY	PV00213102
BIGG VENTURE CAPITAL	PV00254544
BIGISOFT TECHNOLOGIES	PV10614
BIGO HOLDINGS LANKA	PV124411
BIGOLAK ENGINEERING	PV109147
BIGROI	PV00230402
BIGSTOCK	PV00272538
BIGTREE HOUSE	PV00212717
BIGUN HOLDINGS	PV00238789
BIGWIN	PV125999
