name	registration_no
BIRCH FARM ENTERPRISE	PV93110
BIRCHAM AND SPEECHLEY	PV80196
BIRCOM EQUITY CARE	PV80944
BIRCOM INTERNATIONAL	PV80049
BIRD & WILDLIFE TEAM	PV16129
BIRD AND WILDLIFE SHOP	PV65732
BIRD CAGE HOLDINGS	PV98559
BIRD CHIRP PARADISE FOREST RESORT	PV105895
BIRD HOUSE MIRISSA	PV00260467
BIRD OF PARADISE SENIORS RESIDENCIES	PV61277
BIRD PARK LANKA	PV77531
BIRD'S EYE COMPANY SECRETARIAL	PV00237534
BIRD'S EYE VIEW	PV00212734
BIRDIE & CO.	PV00264587
BIRDING S LANKA TRAVELS	PV94096
BIRDS BENCH	PV00228643
BIRDS CAFE	PV00237078
BIRDS NEST	PV88267
BIRDS NEST INTERNATIONAL	PV00266395
BIRDS OVERSEAS EDUCATION	PV00210009
BIRDS RESEARCH CENTER & RESORT	PV88449
BIRDSWIN	PV00209468
BIRDWOOD LANKA	PV103694
BIRIYANI KADE	PV00272234
BIRKLAND VILLA	PV66554
BIRNHAM SQUARE	PV124031
BIRON BUILDERS	PV00209366
BIRTH COCO	PV00277943
BIRTH HOLDING	PV62566
BIRTH INTERNATIONAL	PV110166
BIRTH MATTERS	PV00237427
BIRTH.LK	PV00275957
BIRYANI & CHAI	PV00291615
BIRYANI HUT	PV76622
BIRYANIPLAZA	PV83536
BIRYANIWAALA	PV00263833
