name	registration_no
INN ANALYTICS	PV00214546
INN-FINIQ	PV00281652
INNACIA MEMORIAL HOSTEL	PV84392
INNACIA MEMORIEAL HOME FOR CHILDREN	GA647
INNAUN	PV112278
INNER CIRCLE 	PV00201905
INNER LIGHT	PV00283811
INNER SPACE INTERIOR DESIGN	PV125619
INNERBIZSOLUTIONS	PV00259518
INNERGLOBE SOLUTIONS	PV69298
INNERGY	PV00239781
INNERSPACES	PV121093
INNERWORKS ENGINEERING SERVICES	PV00220252
INNEX CAMPUS	
INNEXGEN DISTRIBUTION	PV00228820
INNEXGEN INTERNATIONAL HOLDINGS	PV96260
INNNOCENT FOODS	PV105179
INNO 3 HOLDINGS	PV117975
INNO CONSULTING SERVICE	PV00236913
INNO E SOLUTIONS	PV88442
INNO EVENTS	PV00259605
INNO IMPEX AND LOGISTICS	PV00252360
INNO VENTURES	PV74512
INNOBIZ SOLUTIONS	PV00251322
INNOBLOCKS LANKA FOUNDATION	GA00217242
INNOBOT	PV00244316
INNOCENCE LANKA	PV00255521
INNOCENTRICX	PV00244950
INNOCEPTS	PV93440
INNOCITY SMART CAMPUS NETWORK	PV00272338
INNODATA LANKA	PV6718
INNODEAX ENTERPRISES	PV103337
INNODEX	PV79296
INNOEXPO LANKA	PV130194
INNOGEN LANKA	PV00202772
INNOKEMEX	PV00254296
INNOLANKA CONSULTANCY	PV00274149
INNOMARK SOLUTIONS	PV00237805
INNOMECH SOLUTIONS	PV00251181
INNOMED SURGICAL	PV00215596
INNOMEDIALANKA T	PV15625
INNOMEDSYS INTERNATIONAL	PV00215953
INNOMETRICS HOLDINGS	PV00277060
INNOMETRICS LANKA	PV00258255
INNOMINDS TECH	PV00283761
INNOMITECH HOLDINGS	PV00278084
INNOOVO TYRES AND BATTERY	PV00244444
INNOSERVE SOLUTIONS	PV96771
INNOSOLVE LANKA	PV123411
INNOTECH - MEDICAL	PV18595
INNOTECH ENGINEERING	PV126782
INNOTECH POLYMERS	PV13058
INNOV - PACT	PV98112
INNOV-GLOBAL CONSULTANTS	PV00207520
INNOV8 FUSION	PV00285602
INNOV8 SMART	PV00272988
INNOVA AGRO	PV00222431
INNOVA CONCEPT INTERNATIONAL	PV90840
INNOVA DIGITAL HUB	PV00233323
INNOVA FOODS	PV00230824
INNOVA INTERNATIONAL	PV00248330
INNOVA MANAGEMENT SERVICES	PV11403
INNOVA PACKAGING	PB5396
INNOVA SOLUTIONS	PV00228051
INNOVA STRATEGIES	PV9111
INNOVA STUDY GROUP	PV60256
INNOVA SUCCESS	PV00265387
INNOVA TRADING & DISTRIBUTING	PV00274685
INNOVA TRADING	PV14412
INNOVA TRADING LANKA	PV00210632
INNOVAGE TECHNOLOGY  SYSTEM	PV00289027
INNOVALABS GLOBAL	PV00287234
INNOVANT CONSULTING & MANAGEMENT SOLUTIONS	PV00258469
INNOVAR SMART SOLUTIONS	PV00229807
INNOVASIA MEDIA SOLUTIONS	PV71686
INNOVATE COMPUTER TECHNOLOGY	PV14391
INNOVATE GURRU	PV66243
INNOVATE O.V.A	PV00243403
INNOVATE PHARMACEUTICAL	PV68810
INNOVATECH LANKA	PV90701
INNOVATICS	PV00222424
INNOVATION & EXCHANGE	PV00207106
INNOVATION DESIGN	PV124319
INNOVATION FACTORY CEYLON HOLDINGS	PV00204436
INNOVATION HUB	PV00261520
INNOVATION OF INFORMATION TECHNOLOGY	PV72007
INNOVATION PRINT SYSTEMS	PV114191
INNOVATION QUOTIENT	PV96478
INNOVATION SHIPPING LINES	PV79269
INNOVATION SKY ENGINEERING	
INNOVATIS SOLUTIONS	PV00265655
INNOVATIVE AND CREATIVE TECHNOLOGY SOLUTIONS	PV81945
INNOVATIVE BEAUTY SOLUTIONS	PV00223134
INNOVATIVE BUILDING SOLUTIONS	PV12847
INNOVATIVE BUSINESS SOLUTIONS	PV67168
INNOVATIVE CHEMICAL SOLUTIONS	PV00272794
INNOVATIVE CLIMATE SOLUTIONS	PV00219448
INNOVATIVE COMPUTER SOLUTIONS	PV3356
INNOVATIVE CONDOMINIUM CONSULTANTS LANKA	PV00201889
INNOVATIVE CONSULTANTS AND INVESTMENTS	PV89303
INNOVATIVE CONVEYANCE	PV00209067
