name	registration_no
ING CIVIL ENGINEERS	PV124479
ING HUBS B.V.	FC00238488
INGAME ENTERTAINMENT	PV00205899
INGELS BEACH VILLA	PV112505
INGEN DESIGN LAB	PV00247841
INGENII LANKA	PV118860
INGENIOUS TECHNOLOGIES	PV00231832
INGENIUS LANKA	PV60080
INGENS SOLUTIONS SERVICES	PV107455
INGENUITY INNOVATIONS	PV131368
INGINE LANKA	PV127237
INGINIYAGALA ADVENTURES	PV21365
INGIRIYA HYDROPOWER	PV64665
INGIRIYA TRADING COMPANY	PV7725
INGLE WOOD HOTELS LANKA	PV61843
INGNITE LEARNING & CONSULTANCY	PV94465
INGRAM MICRO LANKA	PV4401
INGRAM MYCRO ASIA	NF474
INGREEN	PV00265002
INGREESI GURUMADALAWA	PV126744
INGRESS HOLDINGS	PV00288847
INGRID LANKA	PV90640
INGROW HOLDINGS	PV00232463
INGUIDE	PV00267331
INGURUPATHTHALA ESTATE	PV00257347
INGWAN LANKA	PV111355
