name	registration_no
INT 99	PV00229829
INT ART INTERIORS	PV00253283
INT BY DAMI	PV00329363
INT TEQ	PV00255248
INT TERMINAL	PV113466
INT TOURIST TRAVEL BUREAU	
INT.ARC	PV71742
INTA IMPEX & SCIENCES INTERNATIONAL	PV107136
INTA INTERNATIONAL	PV20862
INTA LANKA	PV6659
INTA TEC SOLUTIONS LANKA	PV94681
INTA TECHNOLOGY	PV65625
INTAAP	PV00254522
INTACC	PV00295601
INTACO	F346
INTACT BUSINESS CONSULTANCY	PV00220223
INTAEL SANITARYWARE	PV00332995
INTAFX	PV86199
INTAG INTERNATIONAL	PV61159
INTAGLIO ENTERPRISES	PV00291767
INTAHUB	PV103460
INTAKE PLUS	PV00220409
INTALENT	PV00200570
INTALENT ASIA	PV00317565
INTARA ENTERPRISES	PV15032
INTAS ALBUM	PV00223885
INTAS DIGITAL COLOUR LAB	PV00285787
INTAS PHAMACEUTICALS	FC1183
INTASIA	PV6495
INTCENT UNI COLLEGE	
INTEC ASIA	PV81733
INTEC ATEBION	PV00203705
INTEC GRAPHITE	PV00236176
INTEC IMPORTS	PV127875
INTEC LANKA SOLUTIONS	PV00223441
INTEC SYSTEMS & SOLUTIONS	PV87193
INTEC SYSTEMS AND SOLUTIONS INTERNATIONAL	PV00214315
INTECH (M&E) ENGINEERING	PV128195
INTECH CAMPUS	PV129863
INTECH ENGINEERING SOLUTIONS	PV00235409
INTECH IT SOLUTIONS	PV00318625
INTECH SOLUTIONS	PV1566
INTEEMAS GLOBAL	PV00223693
INTEGER LABS	PV00318836
INTEGRA	PV62866
INTEGRA COMMERCIAL SYSTEMS	PV94742
INTEGRA INTERNATIONAL	PV84774
INTEGRAL CEYLON HOLDINGS	PV00226701
INTEGRAL CLOTHING	
INTEGRAL SAAS LANKA	
INTEGRAL SOLUTIONS LANKA	PV115125
INTEGRATE PLUS	
INTEGRATED ACADEMIC FORUM	GL00323291
INTEGRATED AGRO BUSINESS COMPANY	PB00205225
INTEGRATED AGRO COMMODITIES 	PV89009
