name	registration_no
INK CULTURE TATTOOS & PIERCING	PV00258032
INK HOUSE	PV103673
INK MASTER	PV124921
INK PRODUCTIONS	PV84274
INK PROFILERS LANKA	PV72408
INKA BIO PLANTS AND EXPORTS	PV81317
INKA INTERNATIONAL TECHNNOLOGY	PV85430
INKCO HOLDINGS	PV91253
INKIN	PV64820
INKJET TECHNOLOGIES	PV00209342
INKLAB	PV00240544
INKO ENGINEERING	PV9548
INKS AND FLUIDS	PV00203228
INKSPACE	PV00208684
INKTEK SOLUTIONS	PV00223644
INKU COMMISSION AGENTS AND FOOD PRODUCTS	PV00204717
INKU SOLUTIONS	PV00257171
