name	registration_no
HYB 2 T	PV00230175
HYBERNECT	PV98034
HYBIS	PV119964
HYBRID & ELECTRIC CAR REPAIR CENTER	PV122445
HYBRID AIRPORTS	PV94840
HYBRID ANALYTICS	PV00203368
HYBRID AUTO CARS	PV00297977
HYBRID AUTO PARTS	PV85163
HYBRID AUTOMOTIVE CARE	PV00270038
HYBRID BAY LANKA	PV122533
HYBRID BIOTECH TRADING CO	PV00200435
HYBRID CAR CARE	PV00298079
HYBRID CARGOTECTURE DEVELOPMENT	PV127194
HYBRID CONSTRUCTION	PV95092
HYBRID EDUCATION	PV00235203
HYBRID HOLDINGS	PV68475
HYBRID HOMES	PV90058
HYBRID INTERNATIONAL CAMPUS	PV00261962
HYBRID INTERNATIONAL HUB	PV00262858
HYBRID KITCHEN	PV00208538
HYBRID LANKA AUTO PARTS	PV84131
HYBRID LIFE SCIENCES	PV75906
HYBRID LIVING	PV125292
HYBRID ONE	PV00278909
HYBRID REVOLT	
HYBRID SKY	PV00272235
HYBRID STATION	PV00244924
HYBRID STRUCTURE LANKA	PV69981
HYBRID TECH E N G	PV00235182
HYBRID TECHNOLOGIES	PV69455
HYBRID TOUCH	PV00264426
HYBRID TRAVELS AND TOURS	PV00258500
HYBRID VISA CENTRE	PV00258583
HYBRID ZONE	PV00288567
HYBRITE GLOBAL LINKS	PV00245397
HYBRITEQ MOBILITY	PV129654
HYBRITEQ SOLUTIONS	PV124674
HYBRO INDUSTRIES	PV11574
HYBRO TRADERS	PV109127
HYBUILD CONSTRUCTION	PV90164
