name	registration_no
OLE SPRINGS BOTTLERS	PV14994
OLEA INVESTMENTS	PV126887
OLEA KITCHEN	PV00217036
OLEAF BAKERY AND FAMILY RESTAURANT	PV130482
OLEANA	PV00248331
OLEANDER TOURS	PV00327375
OLECEY NATURAL PRODUCTS	PV00221252
OLECMO MINERAL & PROCESSING COMPANY	PV101145
OLECUN VILLA S	PV86339
OLEE & CO.	PV00347040
OLEE AI	PV00314097
OLEE BEST CEYLON KANDY PRODUCTS	PV00369211
OLEE NATURAL FOODS	PV00293174
OLEECO CONSTRUCTIONS	PV00217912
OLEECO SOLUTIONS	PV128326
OLEECO SUPER	PV00285907
OLEEDIYA VOLUNTEERS LANKA	PV121544
OLEEFA	PV00367135
OLEEKA FASHION	
OLEEMA INDUSTRIES	PV15455
OLEEMA MILLS	PV00348374
OLEEMO INTERIORS AND FURNITURE	PV00323782
OLEEN HEIGHTS	
OLEEN TRADING	PV00323096
OLEEN TRAVELS & TOURS	PV00323097
OLEENA AUTO ZONE	PV00341875
OLEENA ENTERPRISES	PV00311040
OLEENA INTERNATIONAL	PV00270694
OLEENA NATURAL FOODS	PV00210875
OLEENA SPA & WELLNESS CENTER	PV00245747
OLEENA TRADING AND FASHION	PV00220420
OLEERA COMPANY	PV00243849
OLEERO PUBLICATIONS	PV00203805
OLEETA FASHION	PV00288389
OLEETA FURNITURE FACTORY	PV100598
OLEETA HOLDINGS	PV00200652
OLEGA	PV00236278
OLEGNA DECO	PV00209853
OLEIFERA EXPORT	PV126201
OLEILU LANKA	PV00357778
OLEILU LEISURE	PV00338455
OLEKTA ADVERTISING	PV90811
OLEMI CAPITAL	PV89714
OLEMI CREDIT	PV107187
OLEMI FOUNDATION	GA00218903
OLEMI HOLDINGS	PV00262075
OLEMI PROPERTIES	PV93412
OLEMI TRADING	PV00339785
OLEMI TRAVELS	PV96775
OLENDRA	PV00366472
OLENKA SUMMER SOUL ISH INVESTMENT	PV00343658
OLENKA SUNSIDE BEACH HOTEL	PV14503
OLEO FATS LANKA	PV00332472
OLEO NATURALS	PV00364544
OLEOSORB GLOBAL	PV00225593
OLER CEYLON	PV108085
OLESON	PV00316819
OLESYA	PV00320367
OLESYA TRAVELS	PV00336680
OLET ENGINEERING	PV119708
OLETCO ENGINEERING	PV00307410
OLETMO	PV113390
OLEUM LANKA	PV89689
OLEX (AUSTRALIA) PTY	NF567
OLEX ADVENTURE HOLDINGS	PV00247927
OLEX EDU	PV00343459
OLEX ENGINEERING	PV00206315
OLEX FOOD	PV00213553
OLEX PROJECTS	PV72377
OLEX SOLUTIONS	PV00313586
OLEXTO DIGITAL SOLUTIONS	PV00268947
