name	registration_no
OLU AYURVEDA SPA	PV123811
OLU BUNK	PV00329403
OLU DASH	PV00303052
OLU E-LEARNING	PV00222127
OLU EVENTS	PV00299012
OLU GEMS & JEWELERY HOLDING	PB5189
OLU INTERNATIONAL	PV125187
OLU NATURAL PRODUCTS	
OLU SOFT BUSINESS SOLUTIONS	PV00201821
OLU SPA	PV00270660
OLU TRADING	PV120189
OLUMADU MANKULAM MAMMIL VINAYAKAR FARMER COMPANY	PV92865
OLUMS TRADING	PV00303807
OLUTEK DIGITAL SOLUTIONS	PV00308647
OLUVIL VILLAGE RESORT	PV131805
