name	registration_no
OLI AHAM	PV00283323
OLI TRAVELS	PV00241677
OLIE'S LANKA	PV00234387
OLIES AGRO INDUSTRIES	PV81287
OLIGAP	PV00260801
OLIGAP EXPORTS	PV00260796
OLIK ENGINEERING	PV00215021
OLIK PRODUCTS	PV00291461
OLIKRO HOLDINGS	PV00206776
OLIKTA ENTERPRISES	PV00206940
OLILO TECHNOLOGIES	PV123939
OLIMI NATURE COLLECTION	PV00287704
OLIN INDUSTRIES	PV00271504
OLIN INTERIORS	PV93121
OLIN VIRGIN COCONUT OIL LANKA	PV102677
OLINA PACKAGING	PV109139
OLINA WHITE SPA AND SALON	PV00224707
OLINCO ENGINEERING	PV102675
OLINCO PACKAGING	PV105111
OLINCO PEB SYSTEMS	PV122484
OLINCO STEEL FABRICATORS	PV129816
OLINDA FAST MOVING CONSUMED GOODS	PV89675
OLINKA TRADERS	PV00205549
OLINMARK CORPORATION	PV95806
OLINMO	PV00258616
OLINRO MARKETING & CLEANING SERVICES	PV00210388
OLINSEL TRADING	PV00260080
OLINTA	PV91511
OLINTA HOLDINGS	PV113584
OLINTA LUXURY HOME	PV112204
OLINWAY FUEL MART	PV00267353
OLIO WEST HEALTH CARE	PV114814
OLIRA NATURE GROUP HOLDINGS	PV113748
OLIT	PV71343
OLITHWIN CONSULTING	PV00226263
OLITMO HOLDINGS	PV00265803
OLITRO CONSTRUCTION	PV93267
OLIV LABS	PV112321
OLIVA COLOMBO	PV65669
OLIVA HERBAL	PV117919
OLIVE AYURVEDA	PV117921
OLIVE CEYLON	PV104810
OLIVE CONSTRUCTION	
OLIVE COUTURE	PV109774
OLIVE DESIGNER WEAR	PV111458
OLIVE FINE	PV90732
OLIVE FOAM	PV111722
OLIVE GARDEN RESTAURANTS & BAKERS	PV99824
OLIVE GLOBAL	PV111746
OLIVE GREEN CEYLON	PV00257715
OLIVE GREEN HOLDINGS	PV00249730
OLIVE GREEN INTERNATIONAL	PV00212816
OLIVE GREEN KUNDASALE	PV00266352
OLIVE HOLDINGS	PV87248
OLIVE IMAGINATION	PV00246095
OLIVE LANKA FOOD & BEVERAGES	PV00277317
OLIVE LEAF	PV101811
OLIVE LEAF ADVERTISING	PV109480
OLIVE MARKETING INTERNATIONAL	PV90268
OLIVE RENT A CAR	PV00276628
OLIVE RESORT	PV93883
OLIVE SLEEP MAKERS	PV00200406
OLIVE STUDIO	PV00221966
OLIVE STYLE	PV84856
OLIVE TRADING COMPANY	PV128172
OLIVE TREE	PV68441
OLIVE TREE DESTINATION MANAGEMENT COMPANY	PV108725
OLIVER COLLEGE	
OLIVER IMPEX	PV117651
OLIVER PATHIRANA	PV92462
OLIVER TECHNOLGIES CEYLON	PV00229622
OLIVER WHITLEY TRAVELS	PV105005
OLIVERCRIPT	PV125131
OLIVES CARE	PV00205062
OLIVE`S	PV61017
OLIVIA DISTRIBUTORS	PV00242875
OLIVIA HOSPITALS	PV00207581
OLIVIAZ FAMILY FOOTCARE	PV00224934
OLIVIYA AGRI BUSINESS	PV00230289
OLIYANS FOODS	PV111349
