name	registration_no
BOT FARM	PV00229471
BOTAKANDA	PV106925
BOTANIC CEYLON PLANTS & SPICES	PV125146
BOTANICA BIO HERBS	PV00258455
BOTANICA INTERNATIONAL	PV00272496
BOTANICOIR LANKA	PV10626
BOTCALM	PV00244587
BOTFACTORY	PV121460
BOTHENDS LANKA	PV64784
BOTHMEND HOLDINGS	PV00228721
BOTHS TRADING	PV131857
BOTIYATENNA HYDRO POWER	PV88009
BOTKEEPER SL	PV00273023
BOTMEDFUSION	
BOTNY LANKA	PV122878
BOTREE HOMES	PV00256774
BOTTLE NECK SOLUTION	PV120230
BOTTLE NECK SOLUTION HOLDINGS	PV00258393
BOTTLED HEAVEN	PV00246778
BOTTLES BY CHARMALENE	PV00237830
BOTTOMLINE MEDIA NETWORKS	PV00258871
