name	registration_no
BOATHTHA FARM	PV00282640
BOARDSHORTS HIKKADUWA	PV74486
BOAT LODGE VILLA	PV118487
BOARD OF INDIAN INVESTMENT AND LOGISTICS	PV9120
BOAZ TRADING	PV91808
BOAZ HOLDINGS	PV00240743
BOARDPAC	PV102819
BOADERS AND BEYOND	PV89938
BOAT SHOP	PV105856
BOATHOUSE ROW	PV89339
BOAZ TOURS	PV73517
BOAT BUILDING TECHNOLOGY IMPROVEMENT INSTITUTE LANKA	GL39
BOAT  TRIP	PV00248113
BOADERS AND BEYOND	PV89938
BOARDING MOUNTAIN CEYLON	PV112713
BOARDS AND SHAPES	PV00246330
