name	registration_no
BORA LANKA TOURS	PV00254501
BORAGAS LIQUOR STORES	PV1945
BORALES ENTERPRISES	PV5535
BORALESSA AND SONS COMPANY	PV00292988
BORALESSA HOLDINGS	PV00252546
BORALUGODA GRAPHITE	PV109429
BORALUWAHENA ESTATE	PV61340
BORASSUS ESTATES	PV104215
BORDERGATEWAY INFORMATION TECHNOLOGY	PV61736
BORDERLANDS LANKA	PV6813
BORDERLINE	PV00293675
BORELLA HARDWARE	PV11912
BORELLA PHARMACY	PV20160
BORELLA PROPERTY  DEVELOPMENT	PV00263587
BORGAN IMPEX LANKA	PV112698
BORICHCHI	PV107764
BORIN TRAVELS	PV130019
BORN FREE	PV90993
BORN TO RUN	PV129802
BORNA INVESTMENTS	PV18173
BORNE VISTA PLATATION	PV97752
BORNEO GENERAL TRADING AND CONTRACTING CO.	PV93496
BORO HOLDINGS	PV00231673
BOROUGH MARKETS LANKA	PV00234959
