name	registration_no
I SOFT CAMPUS	PV00207827
I SOFT FRIENDS	PV114945
I SOLUTIONZ INTERNATIONAL	PV00290700
I SONIC LANKA	PV85492
I SOURCE INFOSYSTEMS LANKA	PV61707
