name	registration_no
MTECH CAPITAL	
MTECH EMPOWERS	PV00316478
MTECH SECURITIES	
MTECH SOFTWARE SOLUTIONS	PV105015
MTECK AIRCON ENGINEERING	PV00276463
MTEROTECH	PV77359
