name	registration_no
ASP C & F AGENCY	PV00252624
ASP EXPORT LANKA	PV00290382
ASP SEA FOOD	PV00259850
ASPA JAPANESE VISA CONSULTANTS	PV00298137
ASPAC LANKA TRUST COMPANY	PV128229
ASPARAI MARKETING	PV15302
ASPASIA	PV00216327
ASPECT CONSULTANCY SERVICES	
ASPECT IMMIGRATION	PV00278281
ASPECT INVESTMENT	PV00285570
ASPECT TRADING	PV00247935
ASPEN CONSTRUCTIONS	PV00253452
ASPEN GLOBAL	PV12787
ASPEN GLOBAL SOURCING	PV00214870
ASPEN TRADING	PV00264432
ASPEN TREE LANKA	PV5193
ASPEXX INTERNATIONAL TECHNOLOGIES	PV00220610
ASPHALTIN	PV5777
ASPIC AGRICULTURAL AND LIVESTOCK DEVELOPMENT COMPANY	PV19811
ASPIC BIO TECHNIQUES	PV62130
ASPIC CORPORATION	PV9781
ASPIC DEVELOPMENTS	PV324
ASPIC HOMES	PV17782
ASPIC MICRO FINANCE	PB3569
ASPIC PLANTATIONS	PV21824
ASPIC PROPERTY DEVELOPMENT	PV68230
ASPIC RESIDENCIES	PV20259
ASPIC TRANSPORT	PV21696
ASPINE ENGINEERING	PV00297160
ASPINI HOME MANAGEMENT COMPANY	PV77456
ASPIRARCH LANKA	PV00275447
ASPIRATION BUSINESS CONSULTANCY HOLDINGS	PV60806
ASPIRATION EVENTS	PV82457
ASPIRATION GLOBAL ORGANIZATION	
ASPIRATIONS EDUCATION	PV9025
ASPIRATIONS EDUCATION FOUNDATION FOR COMMUNITY DEVELOMPMENT	GL2289
ASPIRATIONS EDUCATION FOUNDATION FOR COMMUNITY DEVELOPMENT	GL2289
ASPIRATIONS I-LAB	PV91087
ASPIRATIONS TRADING	PV00214543
ASPIRATIONS TRAVELS & HOLIDAY VILLAS	PV00255099
ASPIRE ACADEMY	PV00268767
ASPIRE APPARELS	PV00269708
ASPIRE BPO	PV00279074
ASPIRE COLLECTIVE	PV00292517
ASPIRE CONSULTING	PV92758
ASPIRE CORPORATE SOLUTIONS	PV00299661
ASPIRE EDUCATION CONSULTANTS	PV00218278
ASPIRE GLOBAL	PV61270
ASPIRE GLOBAL CORPORATION	
ASPIRE INVESTMENTS	PV00293374
ASPIRE LANKA	PV131784
ASPIRE PACKAGING	PV00204938
ASPIRE R C M	PV129425
ASPIRE TECHNOLOGIES	PV60291
ASPIRE TRADING COMPANY	PV76308
ASPIRE X	PV00299089
ASPIREGO MEDIA	PV00260476
ASPIRING TRADE INTERNATIONAL	PV115447
ASPIT SOLUTIONS	PV00270934
ASPLEY HOLDINGS	PV00224092
