name	registration_no
ASFA MINERAL SANDS	PV96396
ASFA FASTENERS	PV00204990
ASFA INTERNATIONAL	PV13805
ASFON INTERNATIONAL	PV129513
ASFA ENGINEERING CONSULTANCY SERVICES AND SUPPLIES	PV65190
