name	registration_no
ASHARA HEALTHCARE & FITNESS	PV00251027
ASHA INVESTMENTS	PV4188
ASHOK PACKAGING	PV14877
ASHWINI GARMENTS	PV10588
ASHOCARS MICRO CREDIT	PV104287
ASHA SHIPPING	PB535
ASHEE IMPORTERS	PV00223775
ASHCHARYA	PV00279993
ASHA MANSION	PV116259
ASHERAH	PV00263718
ASHTEH	PV81244
ASHA LANKA IMPORT & EXPORT	PV123694
ASHA LEISURE GROUP	PV105778
ASHUVEDYA COMPLIMENTARY MEDICINE CAMPUS	PV00274850
ASHOKA A V HOLDINGS	PV105789
ASHRA INTERNATIONAL LANKA	PV00203310
ASHANE LANKA HOLDING	PV00288318
ASHOK HOTELS	PV9460
ASHA LANKA SHIPPING & LOGISTICS	PV123748
ASHER COLLECTION	PV64871
ASHA GLOBAL RECRUITMENT SOLUTIONS	PV00215904
ASHTADI AROGYA	PV00283185
ASHER COLLECTION	PV64871
ASHARI	PV2805
ASHWIN IMPORTS & EXPORT	PV00228526
ASHEE IMPORTERS	PV00223775
ASHAN GARMENTS	PV62332
ASHA LANKA MARITIME	PV68790
ASHA SECURITIES	PB405
ASHRAF INTERNATIONAL	PV00236349
ASHAN TRADING LANKA	
ASHIF'S GEMS	PV00244831
ASHFAQ HOLDINGS	PV00246384
ASHA MINERALS	PV113402
ASHOK VATIKA CO.	PV00223351
ASHNOUK INVESTMENTS	PV78916
ASHINDI CONSTRUCTION AND MAN POWER	PV00213097
ASHIAN INFO TECHNOLOGY CAMPUS	PV97624
ASHANI ENERGY	PV00217454
ASHTON HOLDING COMPANY	PV117137
ASHA BOOK SHOP	PV5725
ASHA LANKA FRAGRANCES	PV7812
ASHIRWAD COIR INDUSTRIES	PV00249167
ASHIK'S	PV00267324
ASHMAL GEMS	PV00266109
ASHFORD LABORATORIES(S) PRIVATE)	NF552
ASHIRVADA CREATIONS	PV121739
ASHWINI CONSTRUCTION	PV00279822
ASHLEY INTERNATIONAL	PV00272143
ASHKEEN LANKA HOLDINGS	PV127985
ASHTHI HOLDINGS	PV17856
ASH TRUST GROUP OF COMPANIES	PV00267551
ASHWIN ENGINEERING	PV117213
ASH INTERNATIONAL HOLDINGS	PV108348
ASHA GLASS	PV20290
ASHOK FURNISHING	PV16164
ASHA HOLIDAYS	PV106935
ASHARA HEALTHCARE & FITNESS	PV00251027
ASHA SHIPPING	PB535
ASHEN ADVERTISING SERVICES	PV10493
ASHKARS LAND DEVELOPMENT COMPANY	PV87251
ASHERAH	PV00263718
ASHOKA A V HOLDINGS	PV105789
ASHEE IMPORTERS	PV00223775
ASHANE LANKA HOLDING	PV00288318
ASHA MANSION	PV116259
ASHAN GARMENTS	PV62332
ASHA LANKA MARITIME	PV68790
ASHMITHA ENTERPRISES	PV71906
ASHOKA STORES	PV77759
ASHOK MACHINERY	PV114635
ASHANE LANKA HOLDING	PV00288318
ASHA LANKA MARITIME	PV68790
ASHAN GEMS & WEERASINGHE HOLDINGS	PV00286817
ASHOKA FASHION	PV00243312
ASH DEVELOPMENTS	PV21080
ASHLEY RESIDENCIES	PV69801
ASHA CONCEPTION	PV80787
