name	registration_no
ASTA SOLUTIONS	PV90133
ASTA TRADING	PV108411
ASTAA ENTERPRISES	PV2670
ASTADIK OVERSEAS LANKA	PV19497
ASTANA	PV00245446
ASTAR GRAPHICS	PV104363
ASTAR HEALTHCARE	PV10653
ASTARGREEN ENERGY	PV111602
ASTEC VOCATIONAL SCHOOL	PV00283984
ASTECH	PV20108
ASTECH INVESTMENTS	PV102309
ASTECH LANKA	PV100865
ASTEL IT SOLUTIONS	PV00287824
ASTER	PV00266164
ASTER CAPITAL	PV126456
ASTER ENTERPRISES	PV117460
ASTER GEMS HOLDINGS	PV105357
ASTER HOLDINGS	PV15133
ASTER INNOVATIONS	PV00264348
ASTER RESIDENCIES	PV112674
ASTER SMART INTERNATIONAL	PV114682
ASTERA	PV67645
ASTERI UNIVERSAL	PV126814
ASTEROID LANKA	PV00239192
ASTHA ENTERPRISES LANKA	PV00251792
ASTIN FUND	PV97551
ASTINA TRADING	PV98052
ASTON EDUCATION CENTRE	PV71198
ASTON HOLDINGS	
ASTON LANKA	PV79652
ASTONISH EDGE	PV00227685
ASTONISH EXIMP	PV00281325
ASTONISH TRADEMART	PV105107
ASTOR JEWELLERY	PV17100
ASTOR PROPERTY DEVELOPERS	PV121490
ASTORGATE	PV83874
ASTORIA TRADE LINK	PV125241
ASTORIAN LANKA	PV00209598
ASTORLOGERS LANKA	PB4073
ASTRA INTERNATIONAL EDUCATION AND LOGISTICS	PV89794
ASTRA ZANICA	PV115108
ASTRAL COMMODITIES	PV00224524
ASTRAL INTERNATIONAL EDUCATION	PV21694
ASTRAL INVESTMENT	PV00201718
ASTRAL LEISURE GROUP	PV16051
ASTRAL M.S. INTERNATIONAL	PV63689
ASTRAL RESIDENCIES	PV115134
ASTRAL VERSUTEC	PV68300
ASTRALAURA CAPITAL AND INVESTMENTS	
ASTRALNET EXPRESS	PV00286506
ASTRALUXUME PUBLICATION	PV00251367
ASTRATEQ	PV00257599
ASTRELO	PV122787
ASTRIC ELECTRICAL	PV00235737
ASTRID VILLAGE	PV68843
ASTRIONNE	PV00288386
ASTRO DIGITAL	PV00278554
ASTRO GLOBAL	PV00278667
ASTRO HOLDINGS	PV00289706
ASTRO INDIA	PV81404
ASTRO INTERNATIONAL	PV112516
ASTRO LANKA ENTERPRISES	PV117559
ASTRO LANKA GREEN PLANET	
ASTRO MEDIA NETWORK	PV91197
ASTRO MEDIA SERVICES	PV00209942
ASTRO PACIFIC LANKA	PV13571
ASTRO UNIVERSAL SOLUTIONS	PV00245954
ASTRO UNIVERSE	PV00239546
ASTRO VISION LANKA	PV105973
ASTROLIC PHARMA	PV00279255
ASTROMINDS	PV00283815
ASTRONAUT EVENTS	PV00259325
ASTRONG WILL	PV00213298
ASTRONOMY AND SCIENCE STUDY CENTRE	GL00278805
ASTROVIS HOLDING	PV00254806
ASTRRO LIFESCIENCES	PV91760
ASTTRUM TECHNOLOGIES	PV00286249
ASTUTE BUSINESS PARTNERS	PV00232255
ASTUTE CONSULTING	PV107286
ASTUTE CORPS	PV00255334
ASTUTE ENGINEERING	PV00231153
ASTUTE HOSPITALITY CONSULTANTS	PV00255625
ASTUTE SOLUTIONS	PV00224296
