name	registration_no
OM SAI GRANITES LANKA	PV00201521
OM SAI LEATHERS	PV00209108
OM SAYEE	PV00288100
OM SHAKTHI	PV00285623
OM SHAKTHIVEL HINDU ASSOCIATION	
OM SKY TOUCH	PV00227288
OM SPACE YOGA SHALA AND WELLNESS CENTRE	PV99651
OM SRI KARTHIKA TRADING	PV00237164
OM SUPERFOODS	PV00242284
OM SURF CLUB	PV00266246
