name	registration_no
UDUDENIYA FOUNDATION	GL00279956
UDUDUMBARA HARDWARE STORES	PV62739
UDUGALA ENTERPRISES	PV00230106
UDUGAMA ESTATE MANAGEMENT INSTITUTE	PV00211183
UDUGAMA TRADING	PV72421
UDUGAMA WINE STORES	PV20923
UDUKUMBURA TRADING COMPANY	PV18729
UDUL BADDULU OYA	PV68651
UDULA AMUKOTUWA ASSOCIATES	PV00260050
UDULA ENERGY SOLUTIONS	PV67131
UDULA HOLDINGS	PV00236735
UDULA T S N ENTERPRISES	PV00223200
UDUMBARA	PV00267157
UDUMBARA INVESTMENTS	PV99871
UDUMBARA MICRO CREDIT & LEASING	PV117139
UDUNUWARA DEVELOPMENT TRUST	GL00260395
UDUNUWARA SANASA SHARE HOLDERS TRUST COMPANY	PB4959
UDUNUWARA SPECIAL EDUCATION CENTRE	GL00260394
UDUNUWARA TRADE CENTRE	PV00247482
UDUPILA TRADING COMPANY	PV15178
UDUPIYALIYA GARDENS	PV83010
UDUPPIDDY FARM	GA00212116
UDUWAKA INTERNATIONAL	PV00255866
UDUWANA MICRO HOLDINGS	PV117145
UDUWELA CEYLON	
