name	registration_no
WALABY INTERNATIONAL	PV67857
WALAHAPITIYA OIL MILLS	PV00253122
WALAKULU HAUTE ESTATE	PV67825
WALALAWELA	PV117749
WALAN KADE	PV00282504
WALAPANE CHILD AND COMMUNITY DEVELOPMENT FEDERATION	GA2402
WALATHARA   ESTATE	PV00242742
WALAUWEWATTA AGRO FARM	PV00254396
WALAUWEWATTE ESTATE COMPANY	PV19461
WALAWA CEYLON FOOD	PV00235212
WALAWA MEDICAL CENTER	PV15685
WALAWE NADEE HYDRO POWER PROJECTS	PV88726
WALAWWA FAMILY RESTAURANT	PV00235278
WALAWWA TRADERS	PV00250051
WALAWWATTA DENIYAYA	PV8459
WALDERN COLLEGE	PV00275117
WALDOCK MACKENZIE	PB639
WALEBODA HYDRO	PV80419
WALES HOUSE	PV00262298
WALES INTERNATIONAL	PV90463
WALES INTERNATIONAL COLLEGE OF MANAGEMENT	PV00284784
WALGAMA AYURVEDAIC PRODUCTS	PV84299
WALICO PROJECTS LANKA	PV00258486
WALINS	PV100922
WALINS INTERNATIONAL	PV00241956
WALIPILLA INTERNATIONAL INSTITUTE	PV00241802
WALISINGHA TRADING	PV99247
WALISUNDARA HOLDINGS	PV80150
WALK & TALK	PV86125
WALK A MILE	PV00233445
WALK A MILE GLOBE	PV00211828
WALK AHEAD	PV00215236
WALK IN LANKA GROUP	PV122011
WALK LANKA HOLIDAYS	PV00218298
WALK LANKA INDUSTRIES	PV3696
WALK STEP LANKA	PV65665
WALK WITH CHATHU TRAVELS & TOURS	PV00289882
WALK WITH JITH	PV7890
WALKAWAY	PV75025
WALKELEGANCE	PV00289326
WALKER & GREIG	PV66042
WALKER AND GREIG MACHINERY	PV00232962
WALKER DAVIS CONSULTANTS	PV122821
WALKER HOUSE	PV122105
WALKER INTERNATIONAL CONSULTANTS	PV00247583
WALKER LEATHER PRODUCTS	PV00243914
WALKER SONS AND COMPANY	PB720
WALKER SONS AND COMPANY ENGINEERS	PV7328
WALKER'S CLASS COMPANY	PV00286251
WALKERS C M L PROPERTIES	PV8288
WALKERS C M L PROPERTIES LANKA	PV121670
WALKERS C M L PROPERTY DEVELOPMENT	PV129732
WALKERS C M L REAL ESTATE	PV126221
WALKERS CEYLON TOURS	
WALKERS COLOMBO SHIPYARD	PV100361
WALKERS EQUIPMENT	PB5246
WALKERS PILING	PV5815
WALKERS SHIPYARDS	PB5420
WALKERS TOURS	PB249
WALKING IDEAS CREATIONS	PV121102
WALKING IN CEYLON TRAVELS	PV99098
WALKING TOOLS	PV93910
WALKLANKA GRAND TOURS	PV117366
WALKMARCH	PV00229766
WALKS LANKA TRAVELS	PV00283533
WALKSONS TOURIST	PV80485
WALL DECO ENGINEERING	PV71430
WALL DECOR INTERIORS	PV106895
WALL INK	PV00244723
WALL MARK TRADE	PV131235
WALL MASTERS	PV00206506
WALL STREET ENTERPRISES	PV129037
WALLAWAYA HYDRO POWER	PV7690
WALLDARE PAINTING DEVICES	PV70830
WALLDECKS ENTERPRISES	PV5291
WALLGRIP	PV91905
WALLIMALE MANGO PLANTATION	PV93992
WALLMARK LANKA	PV00263980
WALMART TRADING	PV95918
WALMER INVESTMENT	PV120165
WALNUT MEDICALS	PV00232833
WALPITA PLANTATIONS GROUP	PV00221038
WALT AND ROW ASSOCIATES	PV5967
WALT LED	PV85423
WALTER AUTOMOTIVE	PV00215400
WALTER STAM COMPANY	PV21729
WALTERS BAY PUSSELLAWA TEA ESTATES	PV71943
WALTERS BAY TEAS	PV71693
WALTEX	PB1023
WALTRIM ENERGY	PB4023
WALTRIM HYDROPOWER	PV21625
