name	registration_no
WARA CONSTRUCTION	PV62711
WARA ENGINEERING	PV00223325
WARA IMPEX	PV89211
WARAGODA INVESTMENTS	PV66148
WARAKAGODA HOLDINGS	PV00204004
WARAKAGODA SRI GNANARATHANA  SAMAJA SUBASADANA PADANAMA	GA00231956
WARAKAPOLA ESTATE	PV3030
WARAKAPOLA ROYAL GLASS	PV112086
WARAN ENGINEERING & CONSULTANTS	PV00252231
WARAPITIYA POWER BASE	PV95636
WARATAH PROPERTY DEVELOPMENTS	PV113893
WARBA HOLDINGS	PV102707
WARBERTON AGGREGATES . [N(PVS) 47985]	PV13072
WARDA PAPERS	PV60492
WARDAH ARABIC CATERERS	PV00255205
WARDEN HOLDINGS	PV00290608
WARDENA VENTURE HOLDINGS	PV00246557
WARDER CONSULTANTS	PV00229571
WARDHA	PV00240029
WARDHANA HOLDINGS	PV00262783
WARDHANA INVESTMENTS AND CAPITAL CREDIT	PV00256560
WARDHANA VILLA	PV94962
WARDHANE INVESTMENTS AND CAPITAL	PV125927
WARDIAZ APPAREL	PV123836
WARDLEY INVESTMENTS	PV1811
WARDROBE	PV125977
WARDROBE APPAREL EXPORTS	PV79032
WARE CARE	PV99257
WAREHOUSE PROJECT	GA00281898
WAREHOUSE SPORTS BAR & GRILL	PV00253844
WAREHOUSE TECHNOLOGIES	PV84381
WAREHOUSE WORLD	PV78766
WARFARE & TENACIOUS	PV00288818
WARICK	PV97942
WARISANDOR LANKA	PV00255628
WARIYAGALA LAND DEVELOPMENT	PV125578
WARIYAGALA TRUSTEE	PV125124
WARIYAPOLA ESTATES COMPANY	PB00273051
WARIYAPPERUMA TRUST INVESTMENTS	PV91402
WARIZ LANKA TRADERS	PV108812
WARJI LANKA EXPORT	PV00253832
WARLIEGH HILLS	PV103267
WARLOCK TRADING	PV00288227
WARLTON INTERNATIONAL CAMPUS	PV00247520
WARNA ASSOCIATES	PV22053
WARNA CATERERS	PV00213767
WARNA CLOTHING	PV64647
WARNA CREDIT	PV94628
WARNA EXPORTERS	PV5196
WARNA POLYSACKS	PV00287942
WARNA SWEET HOME INTERNATIONAL	PV87207
WARNA VENTURES INTERNATIONAL	PV115934
WARNAKULASOORIYA INTERNATIONAL HOLDINGS	PV00235602
WARNIL INTERNATIONAL	PV10297
WARNNA CREATIONS LANKA	PV104699
WARNTAGE	PV00284213
WARO WARO	PV00228749
WARP THREAD	PV61064
WARPFACTOR	PV128904
WARREN PARED	PV00260990
WARREN VICKS MANAGEMENT CONSULTANCY & ACCOUNTING SERVICES	
WARRINGTON	PV65540
WARRIOR ZONE FITNESS CLUB	PV00250375
WARRIORS	PV00270738
WARSHA HOLDINGS	PV83827
WARSHA TRADERS	PV77332
WARUNA AUTOMATION SYSTEMS	PV00206419
WARUNA CELLULAR	PV00214466
WARUNA ENTERPRISES	PV13559
WARUNA GEMS	PV00259420
WARUNA LANKA ENGINEERING AND CONSTRUCTIONS	PV00234010
WARUNA MANAMPERI ASSOCIATES	PV64825
WARUNA PHARMACY	PV00223531
WARUNI TEA	PV78659
WARWICK CAMPUS	PV00282277
WARWICK WATER	PV00285059
WARWIL INTERIORS	PV120971
WARZONE GAMES	
