name	registration_no
BUILD WELL LANKA	PV13691
BUILD ANGLES ENGINEERING	PV127206
BUILDING AUTOMATION AND SYSTEMS SOLUTIONS	PV67552
BUILDMART LANKA	PV7389
BUILDWELLS ENGINEERING	PV00229505
BUILD SERVE	PV11393
BUILDING MAINTENANCE AND ENVIRONMENT SERVICES	PV9827
BUILDING A FUTURE FOUNDATION	GA479
BUILDMATE	PV00231750
BUILDERS SQUARE	PV127314
BUILD MAG ENTERPRICES	PV127583
BUILDMART ENTERPRISES	PV102496
BUILDLINK ENGINEERS	PV7107
BUILT- MECH SERVICES	PV3161
BUILDMATE	PV00231750
BUILDMORE	PV00205727
BUILTECH CONSTRUCTION	PV00233274
BUILDING MATERIAL SOLUTIONS	PV111762
BUILD-PARTNER	PV00247574
BUILDER ENGINEERING TEAM	PV12334
BUILDTECH E.P.C.	PV86051
BUILDING TEAM 1	PV7106
BUILD SERVE	PV11393
BUILDING MAINTENANCE AND ENVIRONMENT SERVICES	PV9827
BUILTIN ENGINEERING	PV00282897
BUILDING CONTROLS	PV00277086
BUILT ELEMENT	PB864
BUILDMART LANKA	PV7389
BUILDWELLS ENGINEERING	PV00229505
BUILDMATE	PV00231750
BUILD FAST ENGINEERING & CONSTRUCTION	PV194
BUILT- MECH SERVICES	PV3161
BUILTAPPS BUSINESS SOLUTIONS	PV131617
BUILDIA DESIGNS & BUILDERS	PV00223174
BUILDMATE	PV00231750
BUILDMORE	PV00205727
BUILT BETTER CONSTRUCTION	PV113214
BUILD UP	PV83121
BUILDLINK ENGINEERS	PV7107
BUILD ECO	PV70071
BUILD TEC INTERNATIONAL	PV123771
BUILDLINK ENGINEERS	PV7107
BUILDING ENERGY LANKA	PV105750
BUILT ELEMENT	PB864
BUILD LEARNING COMMUNITIES	PV00229953
BUILDINGS MECHANICAL ENGINEERING SERVICES	PV21412
BUILDWELLS ENGINEERING	PV00229505
BUILDING B SOLUTIONS	PV00253899
BUILDCORPS ENGINEERING	PV86305
BUILD MAG ENTERPRICES	PV127583
BUILDMART ENTERPRISES	PV102496
BUILDING ENERGY LANKA	PV105750
BUILDING BOX	PV00226530
BUILDIA DESIGNS & BUILDERS	PV00223174
BUILDWICK CONSTRUCTION	PV00235710
BUILDIT ENGINEERING	PV00246904
BUILDING DESIGN	PV2815
BUILT BETTER CONSTRUCTION	PV113214
BUILDING TEAM 1	PV7106
BUILDIT	PV17993
BUILDEX INTERNATIONAL	PV121765
BUILDSWORTH ENGINEERING	PV00202116
BUILDIT	PV17993
BUILDERPRISE H K	PV00210330
BUILT ENVIRONMENT SOLUTIONS	PV65938
BUILD HOMES LANKA	PV9003
BUILDRO CONSTRUCTION	PV114642
BUILDING SERVICES CONSULTANTS	PV78987
BUILDWORTH MARKETING	PV00201058
BUILDING C INTEL	PV00245196
BUILDCON INTERNATIONAL	PV128401
BUILDERS WORLD	PV108270
BUILDING SERVICES CONSULTANTS	PV78987
BUILDWORTH MARKETING	PV00201058
BUILD-PRO HOLDINGS	PV00226245
BUILDING SOLUTIONS	PV13248
BUILDTEC INTERNATIONAL HOLDINGS	PV00208572
BUILDNEST	PV00247712
BUILDSURGE	PV106550
BUILDING DESIGN DEVELOPMENT ASSOCIATES	PV80128
BUILDING DESIGN DEVELOPMENT ASSOCIATES	PV80128
BUILT PROPERTY MANAGEMENT	PV00267982
BUILDSMO CONSTRUCTION	PV00230773
BUILDTEC INTERNATIONAL HOLDINGS	PV00208572
BUILDNEST	PV00247712
BUILDERS WORLD LANKA	PV131667
BUILDING SERVICES DESIGNERS	PV21300
