name	registration_no
BUD ASSOCIATES	
BUD LIFESTYLES & COMPANY	PV00224372
BUDAIR DIAGNOSTICS	PV00275374
BUDANAPITIYA FARM	PV00326992
BUDAPEST	PV00286387
BUDAWATTA SCHOOL OF PERFORMING ARTS	PV114442
BUDDANGALA SOLAR	PV114928
BUDDHA DHARMA T V  LANKA	
BUDDHA SHRAWAKA CARING CENTRE	GA00272464
BUDDHANJALI TRAVELS	PV00339976
BUDDHI ABIMANAYA	PV90665
BUDDHI ARTS	PV16668
BUDDHI AUTO TRADERS	PV8140
BUDDHI BATIKS	PV00297984
BUDDHI BATIKS AND HANDICRAFTS	PV16874
BUDDHI CAKE ACADEMY	PV00252778
BUDDHI ENGINEERING	PV00226038
BUDDHI INDUSTRIES	PV61428
BUDDHI INTERNATIONAL ENGINEERING	PV100948
BUDDHI KEERTHISENA FOUNDATION	GA00333622
BUDDHI MART	PV00308007
BUDDHI METALS INTERNAITONAL	PV72256
BUDDHI MOTOR VEHICLE AND LAND SALE	PV00356599
BUDDHI PRADEEPA  PUBLISHERS	PV00242605
BUDDHI PROPERTY DEVELOPMENT	PV61703
BUDDHI SCHOOL OF ARTS	PV00289593
BUDDHI TRADING LANKA	PV112977
BUDDHIKA  AUTO PAINT	PV00241658
BUDDHIKA AGENCIES	PV4868
BUDDHIKA AUTO SERVICES	PV20117
BUDDHIKA BEACH VILLA	PV70031
BUDDHIKA BRUSHERS TRADING CO.	PV90254
BUDDHIKA BRUSHES	PV66044
BUDDHIKA BUILDERS	PV70643
BUDDHIKA CAR IMPORTERS	PV120036
BUDDHIKA CONSTURCTION COMPANY	PV85652
BUDDHIKA DISTRIBUTORS AND GROUP	PV00284073
BUDDHIKA ENGINEERS	PV00270320
BUDDHIKA ENTERPRISES	PV21477
BUDDHIKA FILAMENTS AND RECYCLING	PV00317166
BUDDHIKA INVESTMENT	PV100622
BUDDHIKA LIGHT	PV130458
BUDDHIKA MARKETING	PV66034
BUDDHIKA MIX MART	PV00321466
BUDDHIKA PLANTATION	PV71414
BUDDHIKA TRADE CENTRE	PV17572
BUDDHIKA TRADERS	PV258
BUDDHIME HOLDINGS AND KANDY DROPS COMPANY	PV92186
BUDDHINEE JEWELLERS	PV00235990
BUDDHINI DISSANAYAKA	PV00279215
BUDDHISHA INVESTMENT	PV97660
BUDDHIST BROTHERHOOD CHARITY FOUNDATION	GL00223931
BUDDHIST EMBASSY IN LANKA	PB00208862
BUDDHIST HARMONY AND VOCATIONAL TRAINING	PV115801
BUDDHIST INSTITUTE OF HIGHER EDUCATION & RESEARCH	PV00349879
BUDDHIST MISSION FOUNDATION	GA2443
BUDDHIST ROYAL CAMPUS	PV00322082
BUDDHIST STANDARDS BUREAU	GL2466
BUDDHISTCOM	PV00240081
BUDDHISTS AND HINDUS UNITED	GA00236265
BUDDI STICKERS	PV00292676
BUDDI TREE	PV00285905
BUDDIE AND EITHIE	
BUDDIES & CO	PV00273365
BUDDIKA AUTO MART	PV00246521
BUDDIKA DRIVING TRAINING INSTITUTE	PV75882
BUDDIKA FAMILLY SUPER	PV00271621
BUDDIKA MARKETING & DISTRIBUTION	PV00273751
BUDDIKA VITTAHACHCHI HOSPITAL	PV8770
BUDDIMA IMPORTERS	PV00306969
BUDDIMA PLANTATIONS	PV00284669
BUDDY CRICKET	PV00356367
BUDDY LAUNDROMAT	PV00353869
BUDDY SOLUTIONS	PV00314961
BUDDY'S LANKA HOLDINGS	PV00240144
BUDDYBERLIN	
BUDDYS TRIP MAKERS	PV00348309
BUDDYZ	PV00276338
BUDGET 3 WHEEL	PV71895
BUDGET 4 LIFE	PV00257794
BUDGET ACCOMMODATION	PV00222946
BUDGET ARTWORKS	PV00211759
BUDGET BLISS TRAVELS	PV00333587
BUDGET CABS	PV83810
BUDGET CCTV CAMERA AND SECURITY SYSTEMS	
BUDGET CITY TAXI	PV88310
BUDGET CREATION	PV97842
BUDGET EUROPE VISA	PV00323721
BUDGET FOOD  & FASHION  HOUSE CEYLON	PV00325130
BUDGET HUT	PV00285575
BUDGET LANKA. LK	PV00213860
BUDGET METER TAXI	PV83261
BUDGET MOVERS	PV00237561
BUDGET POLICY SL	PV00327889
BUDGET SHOP SUPER CITY	PV00266287
BUDGET TIME	PV00299680
BUDGET.LK	PV00356499
BUDGETAIR TRAVEL AND TOURS	PV69716
BUDGETBUY UNIVERSAL	PV130702
BUDGETWEB	PV00230112
BUDHARA WELLNESS	PV00326122
BUDHIJAA TRAVELS	PV00289365
BUDRY SCALES	PV10084
BUDS & BEANS	PV125885
BUDS AND BITES	PV00278317
BUDSI & COMPANY	PV68944
