name	registration_no
GAB GROUP	PV81005
GABAA RESORT	PV00279491
GABADAWA ANYTHING	PV00210669
GABB	
GABBY'S UNIVERSE	PV00299044
GABEN CLUB	PV69354
GABI	PV00349825
GABLES MANOR	PV84407
GABO DEVELOPERS	PV95286
GABO INTERNATIONAL	PV4764
GABO TRAVELS	PV4914
GABO TRAVELS OVERSEAS	PV61739
GABO TRUST FUND	GA2640
GABRIEL	PV00268683
GABRIEL DRYFISH STORES	PV00237590
GABRIEL GUNAWARDANA MEMORIAL TRADITIONAL TEACHING HOSPITAL AND AYURVEDIC SARASAVIYA - USA, CANADA, UK. 2002	
GABRIEL LANKA HOTEL & RESTAURANT	PV00287808
GABRIEL MOTORS	PV00297747
GABRIEL TECH	PV125229
GABRIEL ZONE	PV00283567
GABRIELLE SIMMONS PROPERTIES	PV00325930
GABRIELLE SIMMONS VENTURES	PV00325476
GABRILE INTERNATIONAL	PV116132
GABUROLE TOURISMO LANKA	PV5382
