name	registration_no
GAT A B INTERNATIONAL	PV110247
GAT ELECTRONICS	PV00272848
GAT HOLDINGS	PV106992
GAT INTERNATIONAL	PV00282039
GAT INVESTMENTS	PV69975
GATAGAHAWELA PLANTATION	PV99030
GATDRO BRIDGE & HEAVY STRUCTURES	PV00237683
GATE GLOBAL SOLUTIONS	PV00215004
GATE LOGISTICS	PV80362
GATE SYSTEMS	PV00244548
GATE WAY LANKA TOURS & DEVELOPMENT	PV69227
GATEBRIDGE INTERNATIONAL	PV00251072
GATEC COMPUTERS	PV00288638
GATEMAN AUTOMATIONS	PV00252629
GATERBURY HOLDINGS	PV103419
GATEWAY 3PL LOGISTICS	PV00284445
GATEWAY AGRO PRODUCTS	PV00225466
GATEWAY CENTRE FOR INFORMATION TECHNOLOGY	PV4970
GATEWAY COLLEGE	PV7161
GATEWAY COMPUTER SERVICES	PV6301
GATEWAY ENGINEERING CONSTRUCTION AND COMMERCIAL ENTERPRISES	PV89617
GATEWAY FELLOWSHIP	GA00233375
GATEWAY FURNITURE	PV64154
GATEWAY HARDWARE	PV00229714
GATEWAY HOMES	PV106445
GATEWAY IMPEX	PV99048
GATEWAY INTERNATIONAL CAMPUS	PV78805
GATEWAY INVESTMENTS	PV107151
GATEWAY JAPAN HOLDINGS	PV105652
GATEWAY LANKA HOLIDAYS	PV115948
GATEWAY LANKA HOLIDAYS TRUSTEE	PV115783
GATEWAY LOGISTICS	PV5104
GATEWAY MACHINERY IMPORTS	PV66546
GATEWAY MOTOR TRADING	PV76231
GATEWAY SHIPPING	PV91940
GATEWAY SHIPPING INTERNATIONAL	PV00232191
GATEWAY SOLUTIONS	PV61901
GATEWAY TRADING	PV00262399
GATHIKA PREMIUM	PV00268108
GATHITHMA NIHONGO GAKKO	PV107268
GATI CORPORATION	NF451
GATT ENGINEERING	PV117946
GATT TRADING	
GATTO SUL TETTO	PV00278584
GATULAPOKUNA PLANTATIONS	PV88604
GATWICK COLLEGE	PV00239268
GATWICK COLLEGE OF BUSINESS AND TECHNOLOGY	PV00255530
